objective,lr,key,seed,status,error,kl,validation_nll,parameters,scale,initial_gradient_norm,reference_gradient_norm,scaled_initial_gradient_norm,sample_sha256,initial_sha256,mask_sha256,validation_sha256,seconds
hellinger,0.02,hellinger_lr0.02,710031,ok,,1.4427379139371874,6.979887376689693,36,0.188803710118581,0.2696476538753996,0.050910477476446406,0.050910477476446406,4318c97da4798a4160602c032b945744c5e804ddd36bb838b076770d7f063eae,f996ee538ede4692a6eb3067fb423dfabe033587afc4e0b1cdc40f4fd433f37a,ad3cdb678d057d55377c567f0b97468f172853b9b3f6f188388d92891154d48a,67c7d975538c0e54a1f7c40b89f707944c6a4bd12ca5c783958a7a5b6a4b76e9,0.3837192499995581
hellinger,0.02,hellinger_lr0.02,710032,ok,,1.1687492268354713,6.752453245539851,36,0.14459229417771993,0.25928155258818336,0.03749011452668657,0.03749011452668657,674f9f6398a5e9711a5a032249747738e182155c82545eb331cdafe26b17225a,94c04a803f67d6dded70c9a4400709b8f10d18d130d73ad80576b0f8e4e36109,809e437d354c943436289e463b345af0c4168d0985eef969b192fb2b120bad79,a2691a8eb481239e1b7d5ca2e239e994770a59f5ba98488b68935a094f45b2c4,0.3888378330011619
hellinger,0.02,hellinger_lr0.02,710033,ok,,0.8706768014935569,6.395814536240689,36,0.20676982519652443,0.263224744196374,0.054426934344884104,0.054426934344884104,a0635316e267c985f4e218565a4e1abf03a2693aabe64c0bda32b254cad24f9f,6a655d2f042a1745dd65fb88e2116960de9cb56f2fea762db72fc011b5d7181d,6391eedd0fe7feadb374663b3705607bdbfd6bf5b1b554e72b9dba9fd980dab3,24182a964b7f78b665f52dd25c015d281ee7aa981641b512ee7b9cfd99cdad11,0.3884251249983208
hellinger,0.02,hellinger_lr0.02,710034,ok,,0.78388561507116,6.350668895894356,36,0.1854528092857931,0.2455944701142743,0.045546184427747924,0.045546184427747924,3535de6482494f61aa12046462970398b58176bf114f0a7fad399bb0fc612812,a534917bcb5f733200bb7c704894f5fd3db16769632d1cfd2ac49b4e6fb43dbe,5d2c6799f57c7a45238257bd180c3983a3ca380f56c7124012228905d8a0fb74,6a08bb83dc5ed75b84ce36bba5dc1499ca31c6e4150670f80e444bb5773948d2,0.3889634160004789
hellinger,0.02,hellinger_lr0.02,710035,ok,,1.070063692735202,6.546730436235382,36,0.184653729804363,0.25858699350107434,0.04774905282886995,0.04774905282886995,5ce4d02d3559d89bec1ba7739ceae75fd73981cca38aacdd639c199c1b2f200f,8dcaa973bb2552e8ccb3a42905e32a2c6d4b8b235530c418804144e6c405669e,bf22a396658a8b360fbd708815f7984e13a44ded6844b33fe2fa0e3d9c081cab,ddf78e803aebcb519969f551d3173b00d8e19fbeb3a689022f243c013c2e8ad2,0.3893019590032054
hellinger,0.02,hellinger_lr0.02,710036,ok,,1.1143196773928363,6.5287274750879405,36,0.17294959880643201,0.2622106129561897,0.04534922031356163,0.04534922031356163,de3c26e0c86932969d4f781435d6ae944cb92c8b37fa644104567f0e786b12a1,7d5fb2591cb4477610c223dfbae2ba7f5bc123493ad26e36fd4ca5a16943fa5b,55e23f6c62fd26081ed99e278194a6e31c2d62ca9e39359c98374ea508b99c7e,00a0735515e56bb53569ac69d2be2cd040982101e9debdc2bfc2a2778436b82d,0.3897730419994332
hellinger,0.02,hellinger_lr0.02,710037,ok,,1.2595342330219959,6.732093067975253,36,0.1383086096314357,0.2754478390750081,0.03809680764844782,0.03809680764844781,d1af9b1b6ff073dc3249824ca4ab4ff539e6d5903df5928fddf91c6cf00a1ccf,b2a8e36481ba4b4fe5419c091f01858e3b12ea1fc1c205689b9fcb5bac6b81ec,63e3cfb1bec1f9f153c115972e7771cb07826ace4e874defe54f5490d3ceb440,0907acd8768ece4e0ec7d0ca395b0dfb9dce9f12c78fbc93f1c481d709ce60b7,0.3882434590050252
hellinger,0.02,hellinger_lr0.02,710038,ok,,0.8210925694932409,6.315904297762765,36,0.18731366124334872,0.2349918094036266,0.04401717618159248,0.04401717618159248,378c571f14ccccc00a52ec41ec9224ca8e081c0cde7d9126e249dcb7b8a3cbfa,5ddc6557473e8c47a03734b47ea0c37491f5dbe10fe1348c639dcb3b6ee4108a,ad163a000f271fd4becd0fb184383153d2c3fe8f2743c90b69e775703cec85c6,d7ecf63db5aaecbdb3997c3692c91e55529b9d0b2fd973b582f72600ef244e7e,0.38868770800036145
hellinger,0.02,hellinger_lr0.02,710039,ok,,1.0092542908631459,6.688557821458831,36,0.25357383744065803,0.19437654730412718,0.04928880700837312,0.04928880700837312,4e8dd5a7227ff6d88590780c9b567a92ebdf7d37ec5902e8c838bd8eed5848e2,f65da492db31baa62b6dac9f117d07ab2aacd1bf1231c248be9c4df2d0f1c1b1,bc57c381d6d5218c2e369e73c9334e413135cba91b86a497c6920733bf6043ae,995ddd5d5a1366faa9e37126dc2d41a9658da3878f55210e53fcaaad40deda60,0.38791816699813353
hellinger,0.02,hellinger_lr0.02,710040,ok,,1.1706857411337148,6.70361061538993,36,0.19608068494564476,0.2557067196260088,0.050139148729471755,0.050139148729471755,38df1054383f2a433e5e9fbbc2e02d64365d13168c14fbd7a88add06781b480d,8ca86552981bbfa880f13bff4b5a31c43e254e7eda2c80c35fc6f3cc094eff8e,8578d97aaa53421b1c89dba1850350d1df0d8340d26947ac98b8f4493af7db0a,29da00365ed90be2cfeeb1547b05683af3d3ab45b2ec59114b78cb8ac5d44ec5,0.3889812920024269
hellinger,0.02,hellinger_lr0.02,710041,ok,,0.8137782056059557,6.427202708031791,36,0.21234842998748768,0.2473864858039558,0.05253213186059193,0.05253213186059193,1926eeafc5676a2fba39a6fec6a304988f4cde01c7e6468893cd6f6152acf6d1,76f60d1ee80faf1147b79c4e78951962e61e6d0cdbf7909cac4abfb303e8d307,7b8aa0dccc2df547eabd0ebdb5393424968575521f486660447360784c9f314c,b1b99e5714e55bf32c9365b0fb0ebf3b48d65f3d345c09580a9cdc2d2cb2bb31,0.38916162500390783
hellinger,0.02,hellinger_lr0.02,710042,ok,,1.411896943156327,7.179744181594627,36,0.19058217943627603,0.2763818049741437,0.052673446748504105,0.052673446748504105,644fa479f0486c5c3b2931dfaff092b504cc70b99e3c534abc9b0938c0233729,822a651524878f4efbb8826f670394e893a1be80dc975167058722a3cf734ebe,d9cfe07dedc3f9d4afd955ade3596b80dbeb8cd29f72c01b19286fe6a89be13f,bf7ab36b411531309d23ad74664e6747a166d002cf3a38ad80433ae07529163f,0.38849308300268603
hellinger,0.02,hellinger_lr0.02,710043,ok,,1.0952166691591032,6.743702398590856,36,0.19254195572540442,0.2664057937330697,0.05129429254194393,0.05129429254194393,afbda4cb476b38b0d231773902a2d607336ac1bf3ca232be8fecec4033ec8468,ddfb9b0fff460bb45c9a06f9251c8dbdf58c3a7419a90826afa1aef9cea2ded7,4f340558259cf6c48d33760a507973501cbcd4a5dc6103a634f79bf7306f83a1,af84830c362c3739df62755b7fd3ad40b668d89b50a54866ea5368dcff85d012,0.3875481669965666
hellinger,0.02,hellinger_lr0.02,710044,ok,,1.034090822761864,6.604709040920981,36,0.1528659568144189,0.2625257872551041,0.04013125565721007,0.04013125565721007,fd21c7fc2139ed0b94a54069c906f287e2e5776d3193567171c48b2ddfbf9a52,e57acd2430b4e52713f3063ab67e72b58c7dafc737bb5f3e4aea3c3fbc897f55,23235c71e11018d0ebd17338e26f110c40fadb3a9de4e4acf0ab254d913ecbeb,4dc6748f6070f04f7db166869df60b3baddf7afa3caa7d0d6e43e32fe6c4a22f,0.3858271249991958
hellinger,0.02,hellinger_lr0.02,710045,ok,,1.047509127628005,6.694418061357158,36,0.19577354759936597,0.2730702461614417,0.05345993083485759,0.05345993083485759,bf679db86b5a2003607854c523336e3608db3d643e6d05f010f498ec489c4563,812ff23e7735b1d51b23019cf45f56c6ce6b6f5c2c01b0b3d96f810acc62dc87,2294a711125ac19565d026b6a05b2eac3c3e35d6c48e3cbf859f62f0f78a5b72,23b55e65510fb687c301654c152557e680d5933b131b1481dc6924c6dbc4e1bb,0.38746974999958184
