n,beta,seed,sigma,k,m,steps,protocol,model,init_seed,sample_seed,mask_seed,samples_sha256,masks_sha256,unique_masks,elite_size,elapsed_seconds,kl,support_mass,support_kl,conditional_kl,unseen_mass,region_mass_kl,within_region_kl,coverage_1000,recovery_1000,conditional_coverage_1000,coverage_2000,recovery_2000,conditional_coverage_2000,coverage_5000,recovery_5000,conditional_coverage_5000
12,0.9,113,0.5,128,200,600,matched,iqp-mse,11009,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,5b072a3ea0054e14f671912c1d96d6c346c944a7bb31903aa7a9a09f3c713d76,123,304,0.6574747079284862,0.35942315876742886,1.0,-0.0,0.35942315876742886,0.47065611281321373,0.0010862409316311217,0.3583369178357978,0.1247563547266862,0.4103827458114678,0.1247563547266862,0.08560521326790155,0.5631921925519838,0.08560521326790155,0.045950042570924964,0.7557572791270554,0.045950042570924964
12,0.9,113,0.5,256,200,600,matched,iqp-parity,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,c340681531f7cfa5cb976656351089aab291c8496332c6facddfc0983eb22823,239,304,1.0975852080155164,0.5564836041919043,1.0,-0.0,0.5564836041919043,0.466311006588078,0.0015304231078266395,0.554953181084078,0.11569473313001248,0.38057478003293577,0.11569473313001248,0.07865163607447832,0.5174449741741994,0.07865163607447832,0.04205452580087986,0.6916862796197346,0.04205452580087986
12,0.9,113,0.5,256,200,600,matched,iqp-mse,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,c340681531f7cfa5cb976656351089aab291c8496332c6facddfc0983eb22823,239,304,0.6836003330536187,0.405510207431565,1.0,-0.0,0.405510207431565,0.4682636900116489,0.0013213668000880384,0.40418884063147714,0.12354278558926109,0.4063907420699378,0.12354278558926109,0.08500518079831405,0.5592446105152241,0.08500518079831405,0.04566399672107101,0.7510525776491942,0.04566399672107101
12,0.9,113,0.5,512,200,600,matched,iqp-parity,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,9ce43a567101f7eeca0a35811834456a1e93a13f1100fc66479fa0c0afb09844,462,304,1.2511710000690073,0.47832028789722847,1.0,-0.0,0.47832028789722847,0.48350129668567443,0.00021799935959727207,0.47810228853763137,0.1212576764083272,0.39887393555370787,0.1212576764083272,0.08181438264720782,0.5382525174158409,0.08181438264720782,0.04342189383601028,0.7141758854606954,0.04342189383601028
12,0.9,113,0.5,512,200,600,matched,iqp-mse,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,9ce43a567101f7eeca0a35811834456a1e93a13f1100fc66479fa0c0afb09844,462,304,1.03720683301799,0.4129812432908444,1.0,-0.0,0.4129812432908444,0.46641443399127025,0.0015189631157015403,0.4114622801751431,0.12355131590706446,0.40641880232586997,0.12355131590706446,0.08429981640353922,0.5546040552864422,0.08429981640353922,0.0451482189267193,0.7425693902420938,0.0451482189267193
12,0.9,113,1.0,128,200,600,matched,iqp-parity,11009,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,739e8e1f714e0e5e2a77a7675562bd0eb9f166eb6c11fed76a3428f0ba6b1383,107,304,1.0946272079600021,0.4424230462734887,1.0,-0.0,0.4424230462734887,0.49259893070290184,3.58648513401269e-06,0.44241945978835484,0.12039852243372576,0.3960477711635716,0.12039852243372576,0.08234368778549728,0.5417347880624821,0.08234368778549728,0.044100299479619916,0.7253338730200645,0.044100299479619916
12,0.9,113,1.0,128,200,600,matched,iqp-mse,11009,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,739e8e1f714e0e5e2a77a7675562bd0eb9f166eb6c11fed76a3428f0ba6b1383,107,304,0.6046993329655379,0.35942315876742886,1.0,-0.0,0.35942315876742886,0.47065611281321373,0.0010862409316311217,0.3583369178357978,0.1247563547266862,0.4103827458114678,0.1247563547266862,0.08560521326790155,0.5631921925519838,0.08560521326790155,0.045950042570924964,0.7557572791270554,0.045950042570924964
12,0.9,113,1.0,256,200,600,matched,iqp-parity,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,93ca614bc02c8670079188df04f0249023e20069b86f8473e8853505f6e5a0f2,179,304,0.7653601249912754,0.3381512803062261,1.0,-0.0,0.3381512803062261,0.506909792867418,0.0003365605094884823,0.3378147197967377,0.1324646635146537,0.4357390247192556,0.1324646635146537,0.09065400199363167,0.59640790785284,0.09065400199363167,0.048207853099223916,0.7928923207109196,0.048207853099223916
12,0.9,113,1.0,256,200,600,matched,iqp-mse,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,93ca614bc02c8670079188df04f0249023e20069b86f8473e8853505f6e5a0f2,179,304,0.6281941669294611,0.405510207431565,1.0,-0.0,0.405510207431565,0.4682636900116489,0.0013213668000880384,0.40418884063147714,0.12354278558926109,0.4063907420699378,0.12354278558926109,0.08500518079831405,0.5592446105152241,0.08500518079831405,0.04566399672107101,0.7510525776491942,0.04566399672107101
12,0.9,113,1.0,512,200,600,matched,iqp-parity,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,296,304,0.8317381249507889,0.5001729896803988,1.0,-0.0,0.5001729896803988,0.5035555165241596,0.00018500018215889154,0.49998798949824014,0.12336390384580122,0.40580231528224087,0.12336390384580122,0.08311121123149054,0.546784284417701,0.08311121123149054,0.04385134056528342,0.7212391540342667,0.04385134056528342
12,0.9,113,1.0,512,200,600,matched,iqp-mse,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,296,304,0.4600802920758724,0.4129812432908444,1.0,-0.0,0.4129812432908444,0.46641443399127025,0.0015189631157015403,0.4114622801751431,0.12355131590706446,0.40641880232586997,0.12355131590706446,0.08429981640353922,0.5546040552864422,0.08429981640353922,0.0451482189267193,0.7425693902420938,0.0451482189267193
12,0.9,113,2.0,128,200,600,matched,iqp-parity,11009,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,8d710103d4dbee26f4516976b04595aceb8e6d3cca3795947cb2093b79c4db89,40,304,0.803151708911173,0.37951642637355165,1.0,-0.0,0.37951642637355165,0.5453264242597873,0.005301560729793563,0.3742148656437582,0.13373866296651188,0.4399298123898417,0.13373866296651188,0.09023985775402726,0.5936832746975478,0.09023985775402726,0.04741405535378389,0.7798364367398666,0.04741405535378389
12,0.9,113,2.0,128,200,600,matched,iqp-mse,11009,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,8d710103d4dbee26f4516976b04595aceb8e6d3cca3795947cb2093b79c4db89,40,304,0.6577427500160411,0.35942315876742886,1.0,-0.0,0.35942315876742886,0.47065611281321373,0.0010862409316311217,0.3583369178357978,0.1247563547266862,0.4103827458114678,0.1247563547266862,0.08560521326790155,0.5631921925519838,0.08560521326790155,0.045950042570924964,0.7557572791270554,0.045950042570924964
12,0.9,113,2.0,256,200,600,matched,iqp-parity,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,9978c794a51902cac7833dccf571371c26a5eaf9e75280d27094412b573edf83,67,304,0.6514966669492424,0.3685208744747902,1.0,-0.0,0.3685208744747902,0.5356621157376795,0.0034897813055155893,0.3650310931692748,0.13374331255185726,0.43994510707847784,0.13374331255185726,0.09126283118942453,0.6004133630883193,0.09126283118942453,0.04823637317423646,0.793361400892047,0.04823637317423646
12,0.9,113,2.0,256,200,600,matched,iqp-mse,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,9978c794a51902cac7833dccf571371c26a5eaf9e75280d27094412b573edf83,67,304,0.4638763329712674,0.405510207431565,1.0,-0.0,0.405510207431565,0.4682636900116489,0.0013213668000880384,0.40418884063147714,0.12354278558926109,0.4063907420699378,0.12354278558926109,0.08500518079831405,0.5592446105152241,0.08500518079831405,0.04566399672107101,0.7510525776491942,0.04566399672107101
12,0.9,113,2.0,512,200,600,matched,iqp-parity,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0add28ce81db5ed182ca7ca0109f605c59adae53ed3f3475c8621678c513898f,91,304,0.738784792018123,0.33518188452955033,1.0,-0.0,0.33518188452955033,0.5282257241388133,0.00235458139944298,0.33282730313010755,0.1363888785090691,0.4486476266745695,0.1363888785090691,0.09298102245381974,0.6117172529856563,0.09298102245381974,0.048842548048791595,0.8033313823814406,0.048842548048791595
12,0.9,113,2.0,512,200,600,matched,iqp-mse,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,0add28ce81db5ed182ca7ca0109f605c59adae53ed3f3475c8621678c513898f,91,304,0.5539114169077948,0.4129812432908444,1.0,-0.0,0.4129812432908444,0.46641443399127025,0.0015189631157015403,0.4114622801751431,0.12355131590706446,0.40641880232586997,0.12355131590706446,0.08429981640353922,0.5546040552864422,0.08429981640353922,0.0451482189267193,0.7425693902420938,0.0451482189267193
12,0.9,113,3.0,128,200,600,matched,iqp-parity,11009,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,1e98ec009a8f485b34faf54a68ded432bc775d4595094665262ed2a72dd0f54f,30,304,0.7106858328916132,0.4583735468348179,1.0,-0.0,0.4583735468348179,0.5701276573154663,0.011719067719475215,0.4466544791153429,0.12877499779933135,0.4236019664451689,0.12877499779933135,0.08758710061550831,0.5762309251020283,0.08758710061550831,0.04612843012629225,0.758691284971912,0.04612843012629225
12,0.9,113,3.0,128,200,600,matched,iqp-mse,11009,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,1e98ec009a8f485b34faf54a68ded432bc775d4595094665262ed2a72dd0f54f,30,304,0.4726360411150381,0.35942315876742886,1.0,-0.0,0.35942315876742886,0.47065611281321373,0.0010862409316311217,0.3583369178357978,0.1247563547266862,0.4103827458114678,0.1247563547266862,0.08560521326790155,0.5631921925519838,0.08560521326790155,0.045950042570924964,0.7557572791270554,0.045950042570924964
12,0.9,113,3.0,256,200,600,matched,iqp-parity,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,e59b125f021b6a4e8138e1c573722d1c8233f80e20783873793e8fca732fbe8c,40,304,0.6861351669067517,0.4748255625063741,1.0,-0.0,0.4748255625063741,0.5391858978839723,0.004106183501212807,0.4707193790051615,0.12283925154173549,0.40407648533465623,0.12283925154173549,0.08346956762847722,0.5491418922926133,0.08346956762847722,0.044540393956251624,0.7325722690172964,0.044540393956251624
12,0.9,113,3.0,256,200,600,matched,iqp-mse,11905,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,e59b125f021b6a4e8138e1c573722d1c8233f80e20783873793e8fca732fbe8c,40,304,0.5673412919277325,0.405510207431565,1.0,-0.0,0.405510207431565,0.4682636900116489,0.0013213668000880384,0.40418884063147714,0.12354278558926109,0.4063907420699378,0.12354278558926109,0.08500518079831405,0.5592446105152241,0.08500518079831405,0.04566399672107101,0.7510525776491942,0.04566399672107101
12,0.9,113,3.0,512,200,600,matched,iqp-parity,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,450d906c198f40f27385e0e0570731493debc9a0ff8a749e4689e7a7812518dc,57,304,0.6825708750402555,0.44333788582650224,1.0,-0.0,0.44333788582650224,0.5037517150210367,0.00019262540835796732,0.4431452604181445,0.1261497148753235,0.4149661673530378,0.1261497148753235,0.08492420327140222,0.5587118636276461,0.08492420327140222,0.044885322906368874,0.7382454425389617,0.044885322906368874
12,0.9,113,3.0,512,200,600,matched,iqp-mse,13697,120,335,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,450d906c198f40f27385e0e0570731493debc9a0ff8a749e4689e7a7812518dc,57,304,0.5078647909685969,0.4129812432908444,1.0,-0.0,0.4129812432908444,0.46641443399127025,0.0015189631157015403,0.4114622801751431,0.12355131590706446,0.40641880232586997,0.12355131590706446,0.08429981640353922,0.5546040552864422,0.08429981640353922,0.0451482189267193,0.7425693902420938,0.0451482189267193
12,0.9,114,0.5,128,200,600,matched,iqp-parity,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,75f361970fcde37ea4bf28f49dab17b911f4c5a1b2ba794957b8dcb9c1a0d0ed,126,295,0.9132718329783529,0.49000752710702705,1.0,-0.0,0.49000752710702705,0.48233809367740904,0.0020923218945053217,0.48791520521252185,0.11736387547549923,0.3978436456796584,0.11736387547549923,0.07998873804170148,0.5422965290962812,0.07998873804170148,0.04223152742207403,0.7157886003741362,0.04223152742207403
12,0.9,114,0.5,128,200,600,matched,iqp-mse,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,75f361970fcde37ea4bf28f49dab17b911f4c5a1b2ba794957b8dcb9c1a0d0ed,126,295,0.5428374579641968,0.35634240749502527,1.0,-0.0,0.35634240749502527,0.45937281821127046,0.00017518109041501397,0.35616722640461035,0.12400484230305857,0.4203553976374867,0.12400484230305857,0.08625903029931292,0.5848069850800877,0.08625903029931292,0.04654426253199692,0.7888858056270666,0.04654426253199692
12,0.9,114,0.5,256,200,600,matched,iqp-parity,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,b86fdcea4d27ce4e1e85f653dd6ac3fa8c8305c62a9d2f6ae94f810b3585a8bc,249,295,0.8046359999570996,0.4885074369935918,1.0,-0.0,0.4885074369935918,0.4519777557265899,7.505121495687958e-06,0.4884999318720963,0.11066439177524647,0.37513353144151346,0.11066439177524647,0.07559735567600798,0.512524445261071,0.07559735567600798,0.040755558765389596,0.6907721824642304,0.040755558765389596
12,0.9,114,0.5,256,200,600,matched,iqp-mse,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,b86fdcea4d27ce4e1e85f653dd6ac3fa8c8305c62a9d2f6ae94f810b3585a8bc,249,295,0.5075944580603391,0.48598506990332757,1.0,-0.0,0.48598506990332757,0.45098922763100396,1.7823900614891619e-06,0.4859832875132663,0.11469418410815127,0.3887938444344111,0.11469418410815127,0.07830344705733595,0.5308708275073625,0.07830344705733595,0.04191123567228085,0.710359926648828,0.04191123567228085
12,0.9,114,0.5,512,200,600,matched,iqp-parity,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,dd4e8709e72d51ef9fbae1c97682c6adf18f18e66236db5bd072c5b269be14c4,476,295,0.8154242079472169,0.418121959691971,0.9999999999999999,1.1102230246251565e-16,0.4181219596919709,0.45920582644563374,0.0001689682070655351,0.41795299148490556,0.11712647404165588,0.3970388950564606,0.1171264740416559,0.08003933815043826,0.5426395806809373,0.08003933815043829,0.042944679023370076,0.7278759156503403,0.042944679023370076
12,0.9,114,0.5,512,200,600,matched,iqp-mse,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,dd4e8709e72d51ef9fbae1c97682c6adf18f18e66236db5bd072c5b269be14c4,476,295,0.4505587089806795,0.4997495025589507,1.0,-0.0,0.4997495025589507,0.46411079743793254,0.00039806274086503016,0.4993514398180856,0.11926108789540081,0.40427487422169767,0.11926108789540081,0.0807989676036739,0.5477896108723654,0.0807989676036739,0.042648549878786045,0.7228567776065431,0.042648549878786045
12,0.9,114,1.0,128,200,600,matched,iqp-parity,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,1b60ea99b33261ddae45a2a2299b2dcc158d2d11bf8b0413890a6fdab0a605fd,93,295,0.6033031250117347,0.5384534946306061,1.0,-0.0,0.5384534946306061,0.4471923986874972,1.6507075021742965e-05,0.5384369875555846,0.1164151757817015,0.3946277145142424,0.1164151757817015,0.07728210211800775,0.5239464550373406,0.07728210211800775,0.04012744881247939,0.6801262510589728,0.04012744881247939
12,0.9,114,1.0,128,200,600,matched,iqp-mse,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,1b60ea99b33261ddae45a2a2299b2dcc158d2d11bf8b0413890a6fdab0a605fd,93,295,0.46942862507421523,0.35634240749502527,1.0,-0.0,0.35634240749502527,0.45937281821127046,0.00017518109041501397,0.35616722640461035,0.12400484230305857,0.4203553976374867,0.12400484230305857,0.08625903029931292,0.5848069850800877,0.08625903029931292,0.04654426253199692,0.7888858056270666,0.04654426253199692
12,0.9,114,1.0,256,200,600,matched,iqp-parity,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,69e6c91e0bcc844d13e7359a189e0c9536fdd5a73655a846a60572b9ff21fef8,163,295,0.6453211250482127,0.5010670112437259,1.0,-0.0,0.5010670112437259,0.44852267616639774,4.713198580724286e-06,0.5010622980451453,0.11363830235589731,0.385214584257279,0.11363830235589731,0.07749536176927814,0.5253922831815466,0.07749536176927814,0.04187006469113941,0.7096621134091425,0.04187006469113941
12,0.9,114,1.0,256,200,600,matched,iqp-mse,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,69e6c91e0bcc844d13e7359a189e0c9536fdd5a73655a846a60572b9ff21fef8,163,295,0.4734997919294983,0.48598506990332757,1.0,-0.0,0.48598506990332757,0.45098922763100396,1.7823900614891619e-06,0.4859832875132663,0.11469418410815127,0.3887938444344111,0.11469418410815127,0.07830344705733595,0.5308708275073625,0.07830344705733595,0.04191123567228085,0.710359926648828,0.04191123567228085
12,0.9,114,1.0,512,200,600,matched,iqp-parity,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,0.6547319589881226,0.4560047696009877,1.0,-0.0,0.4560047696009877,0.4398952251433071,0.0002089244191437606,0.455795845181844,0.11934452065000482,0.4045576971186604,0.11934452065000482,0.08079772035689226,0.5477811549619814,0.08079772035689226,0.04259055100544614,0.7218737458550193,0.04259055100544614
12,0.9,114,1.0,512,200,600,matched,iqp-mse,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,0.48208958306349814,0.4997495025589507,1.0,-0.0,0.4997495025589507,0.46411079743793254,0.00039806274086503016,0.4993514398180856,0.11926108789540081,0.40427487422169767,0.11926108789540081,0.0807989676036739,0.5477896108723654,0.0807989676036739,0.042648549878786045,0.7228567776065431,0.042648549878786045
12,0.9,114,2.0,128,200,600,matched,iqp-parity,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,ff9c733ac90aa8dffb674ba7eb0941b48917bcbe325b9b4398ab1ad123dcae8a,47,295,0.6153582920087501,0.5690074300775803,1.0,-0.0,0.5690074300775803,0.45067074794191553,7.787942665881536e-07,0.5690066512833136,0.11527048801429683,0.3907474169976164,0.11527048801429683,0.07692234363988794,0.5215074145077149,0.07692234363988794,0.04000280583726967,0.678013658258808,0.04000280583726967
12,0.9,114,2.0,128,200,600,matched,iqp-mse,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,ff9c733ac90aa8dffb674ba7eb0941b48917bcbe325b9b4398ab1ad123dcae8a,47,295,0.4611752500059083,0.35634240749502527,1.0,-0.0,0.35634240749502527,0.45937281821127046,0.00017518109041501397,0.35616722640461035,0.12400484230305857,0.4203553976374867,0.12400484230305857,0.08625903029931292,0.5848069850800877,0.08625903029931292,0.04654426253199692,0.7888858056270666,0.04654426253199692
12,0.9,114,2.0,256,200,600,matched,iqp-parity,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,e407b6ee4e274f10994822b97416bbd261bb090d008add31fa44131a6ecf58f0,66,295,0.5191482079681009,0.6197658851663219,0.9999999999999999,1.1102230246251565e-16,0.6197658851663218,0.45012700856887367,1.2041930075689495e-08,0.6197658731243918,0.11064753217332969,0.37507638024857526,0.11064753217332969,0.07262220368285964,0.49235392327362465,0.07262220368285964,0.03789486035669502,0.6422857687575427,0.03789486035669502
12,0.9,114,2.0,256,200,600,matched,iqp-mse,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,e407b6ee4e274f10994822b97416bbd261bb090d008add31fa44131a6ecf58f0,66,295,0.3819303329801187,0.48598506990332757,1.0,-0.0,0.48598506990332757,0.45098922763100396,1.7823900614891619e-06,0.4859832875132663,0.11469418410815127,0.3887938444344111,0.11469418410815127,0.07830344705733595,0.5308708275073625,0.07830344705733595,0.04191123567228085,0.710359926648828,0.04191123567228085
12,0.9,114,2.0,512,200,600,matched,iqp-parity,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,2da2eff4a068e88b41bb2a9f71d17504f3bc60c31b0363210d25907cced26bee,95,295,0.5081961669493467,0.7943279402109531,1.0,-0.0,0.7943279402109531,0.5962667154764001,0.04336246307403946,0.7509654771369139,0.1111952397541764,0.3769330161158522,0.1111952397541764,0.07610416999858052,0.5159604745666476,0.07610416999858052,0.0409349836851892,0.6938132827998169,0.0409349836851892
12,0.9,114,2.0,512,200,600,matched,iqp-mse,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,2da2eff4a068e88b41bb2a9f71d17504f3bc60c31b0363210d25907cced26bee,95,295,0.3798037499655038,0.4997495025589507,1.0,-0.0,0.4997495025589507,0.46411079743793254,0.00039806274086503016,0.4993514398180856,0.11926108789540081,0.40427487422169767,0.11926108789540081,0.0807989676036739,0.5477896108723654,0.0807989676036739,0.042648549878786045,0.7228567776065431,0.042648549878786045
12,0.9,114,3.0,128,200,600,matched,iqp-parity,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,728c1bef4bf4fcab96f037879c83c518b4399c268d7fe905f3a14b32d672f04b,30,295,0.5154652911005542,1.0398717179289885,0.9999999999999999,1.1102230246251565e-16,1.0398717179289885,0.6265972528971293,0.06398222641632204,0.9758894915126664,0.10369467721575452,0.3515073803923882,0.10369467721575452,0.06837892671527292,0.46358594383235874,0.06837892671527292,0.0362664944746804,0.6146863470284815,0.0362664944746804
12,0.9,114,3.0,128,200,600,matched,iqp-mse,11010,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,728c1bef4bf4fcab96f037879c83c518b4399c268d7fe905f3a14b32d672f04b,30,295,0.39246995805297047,0.35634240749502527,1.0,-0.0,0.35634240749502527,0.45937281821127046,0.00017518109041501397,0.35616722640461035,0.12400484230305857,0.4203553976374867,0.12400484230305857,0.08625903029931292,0.5848069850800877,0.08625903029931292,0.04654426253199692,0.7888858056270666,0.04654426253199692
12,0.9,114,3.0,256,200,600,matched,iqp-parity,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3d425900ebaa6104882ad73215b517153efdee7d4205a542329cff3c4d8d42ee,42,295,0.5624577080598101,0.5823148162393359,1.0,-0.0,0.5823148162393359,0.4969081100731665,0.004399728233049974,0.577915088006286,0.11303917442845451,0.3831836421303543,0.11303917442845451,0.0751616899421342,0.5095707792687063,0.0751616899421342,0.03951665729506359,0.6697738524587049,0.03951665729506359
12,0.9,114,3.0,256,200,600,matched,iqp-mse,11906,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3d425900ebaa6104882ad73215b517153efdee7d4205a542329cff3c4d8d42ee,42,295,0.42224708397407085,0.48598506990332757,1.0,-0.0,0.48598506990332757,0.45098922763100396,1.7823900614891619e-06,0.4859832875132663,0.11469418410815127,0.3887938444344111,0.11469418410815127,0.07830344705733595,0.5308708275073625,0.07830344705733595,0.04191123567228085,0.710359926648828,0.04191123567228085
12,0.9,114,3.0,512,200,600,matched,iqp-parity,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,e3b40c42d8586150878a3ccb7bebbccc5da140c58180210d1a31a71374efd6b5,59,295,0.5631123329512775,0.4750769638751573,1.0,-0.0,0.4750769638751573,0.47770282409926146,0.0015357461835656602,0.47354121769159174,0.11753768973479051,0.3984328465586119,0.11753768973479051,0.079159028160325,0.5366713773581355,0.079159028160325,0.041853662944840775,0.7093841177091657,0.041853662944840775
12,0.9,114,3.0,512,200,600,matched,iqp-mse,13698,121,336,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,e3b40c42d8586150878a3ccb7bebbccc5da140c58180210d1a31a71374efd6b5,59,295,0.41052987496368587,0.4997495025589507,1.0,-0.0,0.4997495025589507,0.46411079743793254,0.00039806274086503016,0.4993514398180856,0.11926108789540081,0.40427487422169767,0.11926108789540081,0.0807989676036739,0.5477896108723654,0.0807989676036739,0.042648549878786045,0.7228567776065431,0.042648549878786045
12,0.9,115,0.5,128,200,600,matched,iqp-parity,11011,122,337,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,b7baf02e15dc1fa200de321340734f11ed86a23cee251a0d84517d23035a9be8,124,299,0.5025646659778431,0.6876762822840592,1.0,-0.0,0.6876762822840592,0.4141829006771084,0.008015699192166374,0.6796605830918929,0.1050905687339123,0.35147347402646256,0.1050905687339123,0.07109620419009866,0.4755598942481516,0.07109620419009866,0.03824685962737617,0.6395795924310397,0.03824685962737617
12,0.9,115,0.5,128,200,600,matched,iqp-mse,11011,122,337,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,b7baf02e15dc1fa200de321340734f11ed86a23cee251a0d84517d23035a9be8,124,299,0.4014584590913728,0.5457492724361883,1.0,-0.0,0.5457492724361883,0.46815466090916624,0.00015436474853215698,0.5455949076876563,0.11290183306671818,0.3775981039020675,0.11290183306671818,0.07759321173251336,0.5190181386790191,0.07759321173251336,0.0416755203775889,0.6969150564814197,0.0416755203775889
12,0.9,115,0.5,256,200,600,matched,iqp-parity,11907,122,337,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bb13894f614271b76057881bb84f54e816a33ccce580c0dafd0481a1fac02652,244,299,0.6696716248989105,0.6578112982707112,0.9999999999999999,1.1102230246251565e-16,0.657811298270711,0.4339412728830332,0.003736834582378959,0.6540744636883321,0.10546387075185928,0.3527219757587267,0.1054638707518593,0.07143520311819955,0.477827445606686,0.07143520311819955,0.03842519369747483,0.6425617675163016,0.03842519369747483
12,0.9,115,0.5,256,200,600,matched,iqp-mse,11907,122,337,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bb13894f614271b76057881bb84f54e816a33ccce580c0dafd0481a1fac02652,244,299,0.47863720799796283,0.511160106897565,1.0000000000000002,-2.2204460492503128e-16,0.5111601068975652,0.46601470041183446,0.000238965882110238,0.510921141015455,0.1162681205648988,0.38885659051805616,0.11626812056489878,0.08042181760051964,0.53793857926769,0.08042181760051963,0.043723692446656484,0.7311654255293727,0.043723692446656484
