n,beta,seed,sigma,k,m,steps,protocol,model,init_seed,sample_seed,mask_seed,samples_sha256,masks_sha256,unique_masks,elite_size,elapsed_seconds,kl,support_mass,support_kl,conditional_kl,unseen_mass,region_mass_kl,within_region_kl,coverage_1000,recovery_1000,conditional_coverage_1000,coverage_2000,recovery_2000,conditional_coverage_2000,coverage_5000,recovery_5000,conditional_coverage_5000
12,0.1,111,1.0,512,200,600,matched,iqp-parity,13695,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,273,340,0.3511299170786515,0.5642997404364276,1.0,-0.0,0.5642997404364276,0.8862941082159025,0.0019584340036602407,0.5623413064327671,0.10862486019663169,0.31948488293126964,0.10862486019663169,0.08309723760491647,0.48880728002892043,0.08309723760491647,0.04869049381394768,0.7160366737345247,0.04869049381394768
12,0.1,111,1.0,512,200,600,matched,iqp-mse,13695,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,273,340,0.26740129198879004,0.5157097035709959,1.0,-0.0,0.5157097035709959,0.8879606089078425,0.0016502838826180574,0.5140594196883778,0.12645076401341354,0.37191401180415745,0.12645076401341354,0.09321369767282733,0.5483158686636902,0.09321369767282733,0.05128469524500986,0.7541866947795567,0.05128469524500986
12,0.1,111,2.0,128,200,600,matched,iqp-parity,11007,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,9488b516c6db03a2bd904f5226cf80d9e6a2dd8e52024213f0e6234f83d700b5,43,340,0.3415445419959724,0.6114010974194417,1.0,-0.0,0.6114010974194417,0.8862892016995028,0.001959376201101988,0.6094417212183396,0.11541713773986922,0.33946216982314475,0.11541713773986922,0.0855828716967879,0.5034286570399288,0.0855828716967879,0.04852571254813651,0.7136134198255368,0.04852571254813651
12,0.1,111,2.0,128,200,600,matched,iqp-mse,11007,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,9488b516c6db03a2bd904f5226cf80d9e6a2dd8e52024213f0e6234f83d700b5,43,340,0.2671299580251798,0.48268830012805775,1.0,-0.0,0.48268830012805775,0.8717750094831778,0.005578530669270602,0.4771097694587869,0.1235924145424377,0.363507101595405,0.1235924145424377,0.09165709645447419,0.5391593909086717,0.09165709645447419,0.051172356062976584,0.7525346479849498,0.051172356062976584
12,0.1,111,2.0,256,200,600,matched,iqp-parity,11903,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,7e3ad7fdc353663a65bb0246bd295b3a9f8cb481944f5de89ba0f28ec93d17a4,67,340,0.34398337500169873,0.5830381104723887,1.0,-0.0,0.5830381104723887,0.9019643167199936,7.744078772275141e-05,0.5829606696846658,0.11103629677829176,0.326577343465564,0.11103629677829176,0.08423211917029554,0.4954830539429149,0.08423211917029554,0.04824115651509506,0.7094287722808097,0.04824115651509506
12,0.1,111,2.0,256,200,600,matched,iqp-mse,11903,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,7e3ad7fdc353663a65bb0246bd295b3a9f8cb481944f5de89ba0f28ec93d17a4,67,340,0.26358041597995907,0.4830580559643406,1.0,-0.0,0.4830580559643406,0.8745590979975961,0.00476215832289726,0.47829589764144326,0.12161427207312517,0.3576890355091917,0.12161427207312517,0.09138857483084545,0.5375798519461497,0.09138857483084545,0.05150456312951908,0.7574200460223394,0.05150456312951908
12,0.1,111,2.0,512,200,600,matched,iqp-parity,13695,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,c82f9ffb273e363eee222e8f1ca4901ef0d88a2a41d7c7bf0385dfda9f807c69,92,340,0.34354458400048316,0.5180111116270008,1.0,-0.0,0.5180111116270008,0.8995078338372848,0.00021216932778881856,0.5177989422992118,0.11612725987384843,0.3415507643348483,0.11612725987384843,0.08790932312006255,0.5171136654121327,0.08790932312006255,0.05016820552112578,0.7377677282518498,0.05016820552112578
12,0.1,111,2.0,512,200,600,matched,iqp-mse,13695,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,c82f9ffb273e363eee222e8f1ca4901ef0d88a2a41d7c7bf0385dfda9f807c69,92,340,0.26347162504680455,0.5157097035709959,1.0,-0.0,0.5157097035709959,0.8879606089078425,0.0016502838826180574,0.5140594196883778,0.12645076401341354,0.37191401180415745,0.12645076401341354,0.09321369767282733,0.5483158686636902,0.09321369767282733,0.05128469524500986,0.7541866947795567,0.05128469524500986
12,0.1,111,3.0,128,200,600,matched,iqp-parity,11007,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,2462031a501a49c2fefaa7d11a6b8111818a0f657b9f27fb844c9a2508a825fe,31,340,0.3415702909696847,0.5316551379466283,1.0,-0.0,0.5316551379466283,0.8873558487763638,0.0017593587648030012,0.5298957791818252,0.11089637726979527,0.3261658154993979,0.11089637726979527,0.0846362663098372,0.49786039005786586,0.0846362663098372,0.048906949366475785,0.719219843624644,0.048906949366475785
12,0.1,111,3.0,128,200,600,matched,iqp-mse,11007,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,2462031a501a49c2fefaa7d11a6b8111818a0f657b9f27fb844c9a2508a825fe,31,340,0.2629867079667747,0.48268830012805775,1.0,-0.0,0.48268830012805775,0.8717750094831778,0.005578530669270602,0.4771097694587869,0.1235924145424377,0.363507101595405,0.1235924145424377,0.09165709645447419,0.5391593909086717,0.09165709645447419,0.051172356062976584,0.7525346479849498,0.051172356062976584
12,0.1,111,3.0,256,200,600,matched,iqp-parity,11903,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,d6ccaa9ae14a1b83f26558f661a7dcd15e7a636f30e7942c468b08d4a7a79210,46,340,0.34375208301935345,0.5929006081500983,1.0,-0.0,0.5929006081500983,0.893585952878466,0.0007915535972693143,0.5921090545528289,0.10694642458691016,0.3145483076085593,0.10694642458691016,0.08093626793847741,0.4760956937557495,0.08093626793847741,0.04672719069903023,0.6871645691033857,0.04672719069903023
12,0.1,111,3.0,256,200,600,matched,iqp-mse,11903,118,333,53ba3c479c6b7c453ec9bf1f7b8021717bc2d07bb8c4924d9872862ab3916e36,d6ccaa9ae14a1b83f26558f661a7dcd15e7a636f30e7942c468b08d4a7a79210,46,340,0.26331033289898187,0.4830580559643406,1.0,-0.0,0.4830580559643406,0.8745590979975961,0.00476215832289726,0.47829589764144326,0.12161427207312517,0.3576890355091917,0.12161427207312517,0.09138857483084545,0.5375798519461497,0.09138857483084545,0.05150456312951908,0.7574200460223394,0.05150456312951908
