architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,expected-parity,0.1,1037,dense_expected-parity_lr0.1,0.37766767883166796,6.043899199161474,0.4402077375763315,0.12810045163471248,66,0.3461099580163136,05a2a91ec2f0f0db0ac4204f860c1749356e21df257c586d3db5ad5bfe5b7bf5,3a06201a21db31e24e634e4b2134bdb457b02d222c7e3c0d88cbadb8e5e61793
dense,expected-parity,0.1,1038,dense_expected-parity_lr0.1,0.32552945878234674,6.008499356710516,0.4353803534744991,0.13017872568887523,66,0.33875104202888906,a4553a2c764f6914be5fc9f2f755d6d0da754409dfd6d47579e72d7bf3ac64d1,6511b680c2fdfab10dc48d71a7119cd40f4fd60d63c90409fb3a925cea156cb8
dense,expected-parity,0.1,1039,dense_expected-parity_lr0.1,0.4736883473378679,6.050226997500254,0.4114447302748836,0.12590208746411438,66,0.3394835829967633,c69409e26a640ac42e446f6e11a36e920777dd59e5daec5a1b3d3ebb2561cd8d,13e48a85422ee965f6e67cfa1126d4b8091b48af1e2affd9d16418a8c8e714c4
dense,expected-parity,0.1,1040,dense_expected-parity_lr0.1,0.34362469374485993,6.037580507891159,0.44961475472780615,0.1312875083805194,66,0.3401726669399068,e23fcbf100776d4b6fa70311897dee26f2698907face6ee51700226641f10ab6,67d1a8857feaf8224de749d6ad79d6d8fce8ab282154b9020f32cf36fdf4d110
dense,expected-parity,0.1,1041,dense_expected-parity_lr0.1,0.39578605563693564,5.948950445341131,0.39519919249091306,0.11895495693976482,66,0.3736488330177963,7a44f9ec7fdf9255b94ab8c9ddf83a54b4e9b735d0bc2a666fbbea5fe3bfdfd8,8591168878e47a7eec729e61e90fcf63189b4f2fed7113b7844f63b4565d99c7
dense,expected-parity,0.1,1042,dense_expected-parity_lr0.1,0.347269866716044,5.963534761667924,0.4125823616084447,0.12336212612092497,66,0.37318574998062104,c11834046b17ad15197a6803f14120ea732ba339ced76353925e56590922cbb7,781fb7bb2be704822d9e20674173436fc381138d0958f120cc6b826f586b36ca
dense,expected-parity,0.1,1043,dense_expected-parity_lr0.1,0.36624774099286067,5.976720330057311,0.4257700711516823,0.12517640091859458,66,0.37463400000706315,025a58361caed61942f1056bbf840c2619dd7a08f53f4e9767b8acbfe1cd6f51,7f4d12c0425bbd686ed47fcd1b81ce5b76f122af920c32ff2986ddabb7bb4edc
dense,expected-parity,0.1,1044,dense_expected-parity_lr0.1,0.31131086236462524,5.992543698891978,0.43508339675452906,0.13096010242311326,66,0.3697820829693228,d55f82aee647cfb54d3763879738544f054cb331fc2a8e8a2f7b58e7ab20bf9a,cbdd93869644228bc3d5e252b11c3d0ec80436b321556510b5f51c620dc4e7b2
dense,expected-parity,0.1,1045,dense_expected-parity_lr0.1,0.35239401617059085,6.045144823444276,0.44538199032895076,0.13405997908901418,66,0.3339794999919832,8c21e594fa33731c1299b46b7a53fcea35c51eeae962d08be860704e9651b3f3,2d3367fb9342df89bb3f887660cd0493eacc12541cc2de30bc4b3093e03d361f
dense,expected-parity,0.1,1046,dense_expected-parity_lr0.1,0.3297563675234565,5.910158302087895,0.4466746707484781,0.1308756785293041,66,0.32910274993628263,50c5ab394fecd0a67effee49e2dc467e1b5726d573d0d4b0b0fca3d464b657c1,7665efa4923a92758071cf2d0bcc103634c9e20028efd953f4bcfe4f6a42f7a3
dense,expected-parity,0.1,1047,dense_expected-parity_lr0.1,0.42431246260122735,5.973536374388097,0.38398529663605435,0.11788348606726869,66,0.3330885829636827,32a02f3816713ff5c3bb316fa8e90c34868caf9816b120082f87525e08f8eea3,d1d76de118d2b7c879b9d5bde9b3043bcb61b5dd873ed3c1af450fa5d81e8a11
dense,expected-parity,0.1,1048,dense_expected-parity_lr0.1,0.3002665667376137,5.955687719839594,0.4801011677027106,0.14162984447229962,66,0.3338018750073388,52d5584ff8f88bb0039e31171304ebf533a30398f1a01f99a893785474866a66,bb5721bfcd8a241b2bf30d5d301477033782df3d126d05cb0193cfc64f82e324
