architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,mse,0.05,2038,dense_mse_lr0.05,0.37232804104425143,5.900069523570203,0.395036108014958,0.11930090462051732,66,0.2601821250282228,1317391bf141d4b27f6b30a5b4e6e0401ec775a70ffb8f1de810f3bf28aadd9e,9180b2c7d2def54b94d0954c76295e355703aaf755afe3c2041518b6698bf9ff
dense,mse,0.05,2039,dense_mse_lr0.05,0.6328625456900739,6.278058266590627,0.3085619960103562,0.09318572279512757,66,0.25981633400078863,023daa7d822f7af6efe1d0c1091defc29630b708c24a8d269f1b0a0122477a08,5d0fd66f611a15959191ecaa7797821cfd89c895ee190bff128a8ee4ae89cc56
dense,mse,0.05,2040,dense_mse_lr0.05,0.49841690297973507,6.2449391240145165,0.3650464414803816,0.10841879311967334,66,0.2607873750384897,76a5e52e6e4f32a2e7241a9131fd724b389c3677bebc9d4014d91e4040d4ef09,b4efef59d83acce1d6de08f3fba141283e2ee02f8c0a53dbaae6b359e707b4d7
dense,mse,0.05,2041,dense_mse_lr0.05,0.6800844027741426,6.301930727026566,0.33441010371645896,0.09898539070007184,66,0.342323207994923,ebf293edee0a633f916f3215c661bed817d25eef338a4025a0a1901910f75b52,444a1ec849bceb27a299bdd7d551f85ae468d701a6a42265229f146a35d7f52d
dense,mse,0.05,2042,dense_mse_lr0.05,0.5574297072035969,6.218297632856168,0.3639076509464144,0.11208355649149564,66,0.3341461250092834,f168381a60d5ba313eeb0fb7c43498c1100c7077f24beee3168557c15a7d8c02,33bfc25a3b27a8a3c7cda8130787d47028788d4d96850e8d6dcf8650baf39dd2
dense,mse,0.05,2043,dense_mse_lr0.05,0.3812295428814316,5.958832331479394,0.4114962142872611,0.11604193242900764,66,0.34860037500038743,7bae96726dc0e81f278314d3135535d09891702894c56d32315004906442d716,efdf2c32c94589724d1e508d9ea14956161e6c71396cecaa4b3fe4b4e15965a4
dense,mse,0.05,2044,dense_mse_lr0.05,0.3471941165484943,5.9772403729182715,0.4298179261221987,0.12507701650155983,66,0.3483744169352576,db4f956712d23ec3388019e933b25969f9fbfe0b84b39dde0502bec9871a4ade,d840bb9b6582e53d0486365221a06e9122210a787ba49fe61d3aff8aef6f7d98
dense,mse,0.05,2045,dense_mse_lr0.05,0.5264298058619045,6.189756306455978,0.4157230857098174,0.12554837188436485,66,0.28548208391293883,e9d3599d1624f809de1fc05210d2a912421a8f857cdb74a505a29442bc30717c,c50d8c42cef7fea96a6dfdc970b92ee9e3a7af9814560ff032b72737a1f35bd9
dense,mse,0.05,2046,dense_mse_lr0.05,0.5511311649773444,6.217390015807496,0.3971192188947222,0.11715016957394304,66,0.29140837490558624,bb6e211e188486333520e9c681818cbc990cad98cf21f5059cab8e6a53448b46,036746ee7caa821d6287c28b28893651eab6bf71b85db2ef0c4b0fa0b416b1f1
dense,mse,0.05,2047,dense_mse_lr0.05,0.5030858283932207,6.143934773331615,0.37174502811488547,0.1100365283220061,66,0.29373208398465067,27a702c32d42956296793bbbee90325951c07a1b87af49ad09e82979e9c789bc,af29aefab0a5d1ea973303877b740edc494cdf49b8db049b7e6eef536690634d
