radius,objective,sigma,lr,beta,seed,key,parameters,status,error,kl,validation_nll,recovery_1000,coverage_1000,sample_sha256,validation_sha256,mask_sha256,initial_sha256,seconds,role
3,parity,0.75,0.1,0.9,300060,r3_parity_sigma0.75_lr0.1,36,ok,,0.2940615187129849,5.93022756880935,0.4210679141439246,0.1250571705007456,ef3dfa0dcce3266b8e64b5185906508ef9724df33f314b80d6e605d6a76f6e29,85f9e8162e8403ef1422e75acbbcb246cea4fcfcbf305c2aaefe1134d59965ef,69db05e052793e945444e30062ac177b35f237b6dbedabba84326570082c0984,fbbe6286a99e6a50e51e87ab6f91fea2ca935904a157600a7c2d75567a3c2620,0.4331496669910848,r3_parity
3,parity,0.75,0.1,0.9,300061,r3_parity_sigma0.75_lr0.1,36,ok,,0.3873411065963256,5.954676630422291,0.47027004715942516,0.13872966391203043,cebafe01e6af0ee95f79d83a58cf7c3e9005f4eac4718eaed5302c26f67536a5,a034bb4db5a0ed251a7830b45b049184cd6466ad4c690b2da4604f786ad3f27f,51710a85eba65aed03a40da4db76c721f5d39f74eb8ad2317a5979496927cb60,39e0319d767aeff0f4dc58bf2720ae668fd1704e5fe02715742c8eb55434d4aa,0.40113391703926027,r3_parity
3,parity,0.75,0.1,0.9,300062,r3_parity_sigma0.75_lr0.1,36,ok,,0.2615414895822562,5.854695698464075,0.4338651174941363,0.133630456188194,b31435f2845f9ffe580f90ef95b59358e3d48dd35beec15b8d9a352d33daa705,d7eb8769059fabae7482833a3bdb6411efc7b8bbc9dad9030069e8fb4af0376d,e0c466698941e43033d201e50dbd0d05e54f7d14b58ea01a9931fa7755d20854,9acda461ffd46fc1d0d547bc03e42c79fcfcd42db3105ff98c6ab7b4d7ca672a,0.4010911249788478,r3_parity
3,parity,0.75,0.1,0.9,300063,r3_parity_sigma0.75_lr0.1,36,ok,,0.3365930313274522,5.935972097495476,0.4284811853696033,0.12297410020107614,d6d2c5ebe7f763691e03746a41367e5be0344eaf5fdc66167695a8638bc42d03,443b43e8d82c93a9b6859f49bc9c1384d25cbd44a30cdd875c6562dd650ff6ff,ce05d11c7a1a1c10740f560ff69a559e1b594377eaafbd3cf0659a37bb6bca50,d4f5ef9b24f9bd0541d78996515aa9bcded4be5a3fe5c783574bf963f6968c9d,0.3989319170359522,r3_parity
3,parity,0.75,0.1,0.9,300064,r3_parity_sigma0.75_lr0.1,36,ok,,0.45188863696622383,6.0644929316129215,0.4459399375030004,0.1315522815633851,a2279af607d348c7eb3e3b3dc6d4045842a3e1c8cd56db71ed3c33fdd34d83ba,2d4cb5b9640c9fd1a8540366892d9096ce2ffb3b0448e9de439604e97fc81b00,0f6cd883845e7deedb28ad8addf0c3a092f5f05c2c631e67140ed0777f55a3d1,e02d2c062125c5a9166fc78fd4c0b6d9fc6f899df7fdc519603425bfc600ac50,0.4039787920191884,r3_parity
3,parity,0.75,0.1,0.9,300065,r3_parity_sigma0.75_lr0.1,36,ok,,0.26910817186619945,5.783403370286252,0.44765522932736046,0.13653484494484494,1cfb2f28eb8cc948dd0f1611cb56cb4e6560995412560e94f6b63dae98e6ad18,5880d14001810cdd467dad4ebafe5b0d6e501f3f570a4df3600f1534c2b7616a,1b7cb54e9f287c12f37112c1482b7db47998a96072f0918234760392a7c7571c,31638d4486842a64ef714036b494b171bd877612a88146a029d1767173e1df3b,0.40824500005692244,r3_parity
3,parity,0.75,0.1,0.9,300066,r3_parity_sigma0.75_lr0.1,36,ok,,0.28793065346368674,5.944174661779774,0.442457101854869,0.12919747374162174,708269c9fbc27a8cde579e683a6367880c14143b935f4908ad90b01362b99244,6549ca8b41b89433ed9700fa8e4e609e210451b9c7ebfbe6f1edff98e603ef32,54ad4239226c0c75adc1e156718641a7abe491df45dc54a0283be12f8ee4cee2,575e883a35d416fdbc7037afe66047cc2135353fbac29cfee67a7bf9a06b093b,0.405695749912411,r3_parity
3,parity,0.75,0.1,0.9,300067,r3_parity_sigma0.75_lr0.1,36,ok,,0.3655632325436816,6.011181796778159,0.41425652249950323,0.12427695674985097,081f0a8188505511354ed61a498396ca9f725e574fcce6253e57e031ed00a1a6,e1589b617124f4cb79e463a004e07e664bcf84d0d57ca0ccfcc221cb90bd6916,d1fd09649534883cd89734fc81e842ca9f19e587d1eec827050e48246270d9e5,3cdaac97d58583b38938badad30fdb303bc76a44442a410e38367fcabb08415d,0.4052763329818845,r3_parity
3,parity,0.75,0.1,0.9,300068,r3_parity_sigma0.75_lr0.1,36,ok,,0.30596971796885486,5.962218631775875,0.43007407266922637,0.13074251809144483,0bab71e6eca3d3074b94363a2595e397768bf164f5737259b49028335278c69f,2352320ecc2428f76669b117992f88aa230efa0f74713ebf4f0d5ba8b32e0b81,a1a6b27c7ca37e94608ac405162ac117bc100d400cf1254037c425157b794335,e8b56609d626d54672c3edeffbccc60913f58504aed056edab6d881ad9b10654,0.5522853329312056,r3_parity
3,parity,0.75,0.1,0.9,300069,r3_parity_sigma0.75_lr0.1,36,ok,,0.34592598353367804,6.02267055140722,0.429403212186517,0.1288209636559551,6174d2c5d4074cd59901346d33d990e3b06dd344d19303a5a61f4f4ab30feb69,13ddf607a526199525f36e82d6ec66fb92b3b4a84d3eab35ac1e71aa897d1d52,91859f0b01151c1097033ae674fbe94c81d0f5314fcf3c276b0e1ffd7d3970ab,b1c2be07b2c79fb1043342df4dc8ef375f18a323986eb053e001fc408668c5fc,0.5324521249858662,r3_parity
3,parity,0.75,0.1,0.9,300070,r3_parity_sigma0.75_lr0.1,36,ok,,0.3377017742374657,5.866918886416783,0.42971461160265045,0.13020352731560308,f634cc4e2d1c13934fed7a89e1dc9feab288a32e837cb405f0cb855949395708,ccdff70c19143dba1653dcbb3dbbffabc6f7f1c013b1dfb8a1e39a9aee3a3577,bab40b5fedf934230d9d0d16692e9f5c5470b8febc8fcb7c060c461410d6242b,61e1a2b0b51b5c7a5a13ac42fdc6026494aae82a3078bf96d1e797e2ab6a7df1,0.5935240419348702,r3_parity
3,parity,0.75,0.1,0.9,300071,r3_parity_sigma0.75_lr0.1,36,ok,,0.4230832752618045,5.995240076863962,0.4258111663671675,0.12646591641104873,a7a631ebdc901b6d1afebc5883b03deed2af77787993e7c43d983c2bd7ba4001,7a9ef81ad7224233cc5cb38b965598d9364349ed4072919e19c10e80bacca046,afd9fcf2c73317399ca16983efdfcd84868997fa4de3ba4bf51e3ab8ee2ef96a,44039f779de93e5d75bbc23f5bef4ffeb010efdcb10339ec1361199a0c4ddb7e,0.48094929207582027,r3_parity
3,parity,0.75,0.1,0.9,300072,r3_parity_sigma0.75_lr0.1,36,ok,,0.32137810231677333,5.940559210642883,0.451407904339425,0.13316533178013037,29476ceb6b9c7bc9a00c948025fe869f227afb88b4f615b258137802f2c3d508,d2f5e742631b619a124a6e2d35a067c5b263572690ea3f3a50c8fe4ba810e605,8977935e02929e7becc78677eb5907cdee0ea75c29229c8f279422d8b8ebd7d8,ed39fae2c708ccae562dc7f9bbf39bd20cedaa562f0a4b3e0730a780580ef7b6,0.46565245802048594,r3_parity
3,parity,0.75,0.1,0.9,300073,r3_parity_sigma0.75_lr0.1,36,ok,,0.42252689689327194,5.839616922579215,0.38486253587453817,0.11430417315473784,94d96421ca2c1b509b027b228ac8292f226d27321b9fe81c04af907c5f10cfcf,ea343b04223be8eb207fe79b900dad6f48ebc9d78b3bd560a6b589d849c18632,d5f47536a2aa24a3162810e429c26199883fb455220cfd01d9cf541c6006fe40,91ed49f77d2a1d27757549463573be84ebb7161c598e7aba26ade4316aaedcd8,0.43729091598652303,r3_parity
3,parity,0.75,0.1,0.9,300074,r3_parity_sigma0.75_lr0.1,36,ok,,0.34689242420836086,6.0364951893326175,0.4127434574872599,0.12464852416115248,f2250eae7e757ccf0386e915268746609495ba31fce4b4abc9a865ab6e47686a,5ac414598748c0d70db4857128449cbde5756407a395d592f1e8f0d8bf4b5c79,b39548803e380e78afae47b293cd57cd498c8c44c3d7328d137cab95dd5630e7,359b7641dd8ba163c62167743f87c276c49a09c7749488bf3d9528fbc6ba6145,0.4248175419634208,r3_parity
3,parity,0.75,0.1,0.9,300075,r3_parity_sigma0.75_lr0.1,36,ok,,0.3029339538922665,5.903705077766561,0.428840912377857,0.12865227371335708,7dec063783091bc2e04a4042c3c3773b5ade267b870931cdc8039fa0219f28b1,a25c1eb5d376fa0b58834737109ce6926d29c8f0a8076020763734df14b91a56,f1ab4a2923c99b2be8f52513ddb62b5f3115eff7538a77c8b4aa931ffd4eff42,db0aec5317de5a33719658f6d096644cc83ba11e2a57f3093f2c270e3e97d207,0.42034787498414516,r3_parity
3,parity,0.75,0.1,0.9,300076,r3_parity_sigma0.75_lr0.1,36,ok,,0.3677189245737949,6.034874242743444,0.44886064363370587,0.12972072601014098,874f36301d93b1a5bcbfe168684f14c2ae66efa60b0bc3f6963cb38d49893ab2,a30bb8ba2fa3f25d8d30198f6baa7b531b0290bf636c95bff3cdf4e85021d3e3,3df34fbe72a6ec06222f16b3f3945ec50a28d566eed39cc823b976f0e046e934,4e3976063e6b660d5bc09022fb669af0834338286b57d611571ac2d11ca74405,0.4286951660178602,r3_parity
3,parity,0.75,0.1,0.9,300077,r3_parity_sigma0.75_lr0.1,36,ok,,0.2709895629119252,5.865149284504843,0.46237795576822416,0.14056289855354015,ae4b1717c7ab36a8bf739e3c3e609f149fdff4c16f64795219832d1bdbe563af,01468e53e4630aac84262b5039324698644a6a60b78851a2244d2d5ca7d5cb3b,f964cf3c92aea6f7193a2bc545cb2b1cf4563c33fbf91422d7d9fd8a9a1585b6,2ce50f023a3a60e7d2b5bd4f5858bd0ec9c83ad4ebe65f0d22bc229db9aac575,0.43327299994416535,r3_parity
3,parity,0.75,0.1,0.9,300078,r3_parity_sigma0.75_lr0.1,36,ok,,0.35949286313344786,5.994850008519326,0.417728882505764,0.12490093586922345,fc507e05a21f23918e50d7f9083a51ab150f87ca134cd0efd7c9b54191cb9adb,7b9ca0f5a4d48af552fac2e70ed042c3545b15fb9af1361947503fc8f8c0cadf,3c26773201de8f53758a523e4e9e117b57f250c73c716c02f557927f92598fe0,b638936c536111a465d937db04474dc2b8134391349fc3e0ddfca323e974e8b6,0.42599745804909617,r3_parity
3,parity,0.75,0.1,0.9,300079,r3_parity_sigma0.75_lr0.1,36,ok,,0.38657016205522005,6.113756870063758,0.42332065597273644,0.13038276203960283,99e3cfde53d3779687e41c4889b2c25c000b0fcd2df380100446ba8715eb8ec8,671c1c32f5796c76ffd63fa2ee7f179f0b0fbb4e4d0a1e393c4129332e01d5a6,05e654b3327a5e26890e9b771b6400e5ba9ab79d9f0b252f9aef0ef0531e2b8e,ed52b07e7e8f938a3a76d3ab32fb71985acaa1812dc0437b3854f2386ffe0d79,0.4272007909603417,r3_parity
3,parity,0.75,0.1,0.9,300080,r3_parity_sigma0.75_lr0.1,36,ok,,0.3639211368374838,6.022724326680767,0.39674965296879916,0.11783464693173334,0e3d960b755d50f9638f138ca006e5501b07ca00e96338156fe514e01912fc98,1cbfac2f19d4c0ebeb40fc9e4eb17765a40b7e9b64b7903e8debdd4f6b207474,238b41c902d3ef9c0bd2ed48a46db2b4b87e8dcf89cbdda9480228c9b1a9f74b,fac02a58fb3943dce6edd3a043ca2af3d3ec11d1b09038d2506c86bdcb6ea19a,0.41693079099059105,r3_parity
3,parity,0.75,0.1,0.9,300081,r3_parity_sigma0.75_lr0.1,36,ok,,0.27062792670772073,5.922116068917111,0.4384377789421153,0.13284664701946095,ba2f638e3dea8ab3bc59b28079c678391c132e83fd9186ea1da00b1add31d0c8,1a216ec3f73d111315128ec3ea4d639c9921edf923f3131c1bf95862d334f31a,b1154e3386b943676e8f461c997f0a13c5983d26ed22c9c748832d5d14b5f021,3559c01fa0ca53456e85ce6f55e5314f58d7bb81cbb08a0bae8856e8a2c1a37a,0.4195478339679539,r3_parity
3,parity,0.75,0.1,0.9,300082,r3_parity_sigma0.75_lr0.1,36,ok,,0.3783148220306869,6.029630569028907,0.40949594547735135,0.12162029580677336,6c99cdadc1611e488d48953877d470202aead6ee43dd801e550e79a6bd0e922d,7d0c04aaf56cf065cabc2f4d8c5c616d73547978bc744188c58727f7bfc38976,265ceb9b84556e41b99cc6a1310f842bda0f172e675f813e9e731e3872257ab3,42d402303b9135df28a8c8a55568a6a65e43d7da488d78749bf67894703b311a,0.40021620807237923,r3_parity
3,parity,0.75,0.1,0.9,300083,r3_parity_sigma0.75_lr0.1,36,ok,,0.39414766279508157,6.016686323364911,0.42979321209439864,0.1263592043557532,fb2734f5bab358e14e01f2c8e72617ccdbaab144d7802f2c8c60ee7f1e3ed644,84c7e32ae9100532c76001d8d1c47683e020e8e4c9c3cdbd4666f567820d7dfc,fbae546b3efcf6008f28f3d5b5d868b976bc5cdd69e6a4602d7e05fa06b2aa3f,f0b865da897ea72d10cffeaf035acb0c3a717b5460fde13c00742dbc6ff524ce,0.40013891691341996,r3_parity
3,parity,0.75,0.1,0.9,300084,r3_parity_sigma0.75_lr0.1,36,ok,,0.4064850586522698,6.0530185121866165,0.39399430772842015,0.11780429801079763,307f937ba084b91de860668af0fb0f69372364bb6ce4fcef6c017c30674f17bb,1cb069d54206b5c7c80fcb7a9417feaf0b8aec9e6bba2eabacd8a44cb5aed089,2fd02768fdb7f146b2cbb15b8dadb8e9814a9305c312fd799e8f900d7f3106c5,27fb07be96804cb6a8ac376df4db86294f16dba84052fb7c12c078b1c817ad1d,0.3992283750558272,r3_parity
3,parity,0.75,0.1,0.9,300085,r3_parity_sigma0.75_lr0.1,36,ok,,0.366283697833929,6.005215841204245,0.40863708471528387,0.12218248832986987,b7bda8f1c6157533107318b4929256d5284403e4f9593ef909e880530d05bec6,8f4efd48e45a79dd017a1d7a311edb86e9da535faee03ae1a88e4a1c9590a97c,3c7883f7360ce27199c4283ecbf61af6845a919dc9f733d60d2bb0733fbd9d4c,00e73dd21b5ab16e25a387a4ca29e08d7bb2a7e02177d9510ebb34bc8aaf3b64,0.3883718329016119,r3_parity
3,parity,0.75,0.1,0.9,300086,r3_parity_sigma0.75_lr0.1,36,ok,,0.3601833586773456,5.890620114706745,0.40683644796673485,0.12408511662985412,7dca81a4c91012a56cee488c1a773d6401a3ad74b9a9405b00de27a2cba11f3c,e0324572697d072a56ed3c04da591c40f89f4e8378187195dcece0e344b2e000,2110537b7d7299e84283a399cfae209e4f9718851f7f11560a9d0981f82fee4b,9445e3300174b588308cb1a2f2636d752d093ffc4fc6dc303d3eb0425c30dbaf,0.40070154203567654,r3_parity
3,parity,0.75,0.1,0.9,300087,r3_parity_sigma0.75_lr0.1,36,ok,,0.3649704770910079,6.029801431042304,0.4121707087254035,0.12406338332634645,2cd875bdde423eb1353f1213770192b7df8bd876d40fb1aa71d29f9f56f00fee,5e9e38ede140f2d6f39e4d2630dbf7e98417d17a2d266b77b6dce2135af70253,d6f9401f4860245c006a1885baee5959823b4f53355b4fba06eedc7c545ce49f,6f3778849888b4017cd159923962d8c69700e815152685c43de05f685e208122,0.395547709078528,r3_parity
3,parity,0.75,0.1,0.9,300088,r3_parity_sigma0.75_lr0.1,36,ok,,0.3466273379393061,5.944239172194726,0.43174272986929874,0.12693236258157384,0030bf09b7aae09d5ca485e801a912df314636550145ceef5f18ad2202a69b51,ed7150770cccc71995eec6416e5eb8942b5187c46bb88744c3cce6ecfecca45e,b160cc9820d53513797a61c5a19487ff1000de3e0f3d8e4c1bb4c0e6b1194c7b,b362b4f46ca044e1fd52fa9f5e115d4a1e8bed0e2fa64a5d2d6faa5f554058b4,0.3967566250357777,r3_parity
3,parity,0.75,0.1,0.9,300089,r3_parity_sigma0.75_lr0.1,36,ok,,0.3556591518107617,5.926169457716447,0.4557736205692962,0.13035125548281873,c661e54b95aa168b9588f9db764694b9637b19b067f1ce1ef87d834330b73929,60508639f832531b067f6ff4a1f52ad903eb5f468fd6de942af85d30e535bba0,c32b6848e21b9a50af8f9e79eb6df0be6e0f2a64af10712fa7ebfbcb23bd0582,80caaa6923173d1d4ff31990f440d2452345f7046d9eec443ab6b53ca87eac6a,0.40017204196192324,r3_parity
3,parity,0.75,0.1,0.9,300090,r3_parity_sigma0.75_lr0.1,36,ok,,0.27652596892305165,6.010197576086071,0.4510603637651036,0.13351386767447068,98cd9fd3f5a0edc83a0ad4fddaa12ced64d760278d475564fff1f1c5dd73e084,eb3f6b474d6816be6628e288f25ada76b0f7d91970b57b91c195cb1a75bdfeb0,9dc46b6c5ca0a4b0f08a26386be913a69ade97c8e512cd25414dc9ae9878f34a,090362a2e6df9712ba83eb1744e7a49d35093f2d8e10867b43f739c69bf7df27,0.3973988340003416,r3_parity
3,parity,0.75,0.1,0.9,300091,r3_parity_sigma0.75_lr0.1,36,ok,,0.38471574523237745,6.082095103382102,0.45565672126265655,0.13441873277248367,3ccc764800bf27bb75e2094ea8a123146ca3bde83ec7563c79a484f44610fafe,6d41cf29ae36d582d46a36d3d13ff7bf618a41b289a91760c47e508267a1e2bc,db407983fef5b206f39545297413a7aa15348c020465521dec172a55dd714019,62c4797113fd554f6433e7fedcd98d2381133be5f76ed592026b74b7caa1cb1b,0.39629412500653416,r3_parity
3,parity,0.75,0.1,0.9,300092,r3_parity_sigma0.75_lr0.1,36,ok,,0.30719661836815754,5.864225391262386,0.43161011987856235,0.12905142584369014,ba3787eb400695bd780a7f47c9aac7da4c6b2a214e9244efbf6a555d261b6db2,312c1762699384512ffe8b45d038321bb9111baf907d3b4d299e58986f587df8,6009430313df6b77cea37c720620f3e27e274d080da404b5bed3818beb4435b0,e9b243932d743c58895476cafd3bc121b7a0dd4a7dd7fbf3165cf573de7db996,0.385750166955404,r3_parity
3,parity,0.75,0.1,0.9,300093,r3_parity_sigma0.75_lr0.1,36,ok,,0.38983742373299,6.050764774607224,0.4402234408247031,0.13426814945153445,a7c87e334d754c35efcb9e12ce12b8d5ba21cb97c762ce1c5240cb2fd48ba9c4,3cc8f5d36dcc8109c4741d577771dc446ba604413af58962bdcbf19baf2f0dc8,7ca6343b7a31f3f67f9e05e315b502d774d0ca140f6d6adb18fcfb1528357015,d96759288a3d530b1b8b07045e93cec4f4956c7c0dc076b9422e977411f844d4,0.38957875000778586,r3_parity
3,parity,0.75,0.1,0.9,300094,r3_parity_sigma0.75_lr0.1,36,ok,,0.31328026219932376,5.917672038142604,0.43940585278029987,0.13050353827574906,fe0cb28c5e5207e0eb8d04b69d0a192adcc44035ebebbf0a71afe93c9c1de479,0cd090b78186e5e94dddb02b661a53946c90c56c0135969d592b1a63ed8f5b05,237cf5e8e392e8d3cb9789a0295cb4f0d2239b08f76569216567ed0e25a6b24e,81ccc221a0c6c6b67dd1f7d0fdbf974246f08b3f135631eb084d3473a5ee31d0,0.3900162499630824,r3_parity
3,parity,0.75,0.1,0.9,300095,r3_parity_sigma0.75_lr0.1,36,ok,,0.4518290564474766,6.043894235210463,0.4032190500668867,0.1213689340701329,2b1d3f506c8358f83f3f6c4c478ea6624d3260edd10ad6d1d620211c296428f5,0645f2857cbee4f45e0679741b4cb95e945e216de2bf7f7e7ec41b2cda9c8c36,be1a9d3668cd0ae796500668b1c7040d7a7deef50c82de6c03ca06d29d71d5c4,01be303b9172a8a3dec47850d30b98a0d8964d102d0592bdb13348db538e4f9a,0.3951767079997808,r3_parity
3,parity,0.75,0.1,0.9,300096,r3_parity_sigma0.75_lr0.1,36,ok,,0.4874948631231887,6.151181594791472,0.3992776066702024,0.1173876163610395,a8b2a6d596c52df65b7d82272c0d81d9d2c9c77626ad4d90c15fef87fa6ce7bb,a2772ee613085871d2c6c6b322c84ca766ff812bd99d4bb412f81dcb90de15d8,9870b7b051d19b22ba1e1de80bdf44959353ee13fbf00af1aee1787ab5c9c043,00c5d648c522a32d9ee78116df66c536ae03846b67f8a8b03d26c115440ab649,0.3945730000268668,r3_parity
3,parity,0.75,0.1,0.9,300097,r3_parity_sigma0.75_lr0.1,36,ok,,0.35502593357438494,6.00833007327262,0.4583584903390828,0.13429903766935125,6a58ea514372c71630cb99b35cd8e07be887fa6911b53f19b5d704732fb75bdf,e8c8a21ce148719bf4d490968666825c456df5cdc48f065ce070475a9f61b2a5,5dc1a22dd45cf7dd75e75faddae7ed627a49577b36ffe412360df454f47eb19c,3c7b18f44d024347919d4bfa91ab1f3203a5e7c2491f585e998453fed4c93edb,0.3875929999630898,r3_parity
3,parity,0.75,0.1,0.9,300098,r3_parity_sigma0.75_lr0.1,36,ok,,0.47668745377126337,6.197414643350612,0.40159113840885685,0.12047734152265706,998122d28dd5e545db51a6f7b951f9827ea9260ec2b0d92d5c37cb103d0ba6ff,cafbcf058d29eff2ccbf8b9b9b6915872acb9632484a9ed2be13751a7165618b,287d87fadebba1312633eed9cc5eca6153b7cb4a2e16f55ed57d8b5f1d3692bb,3f3abb98c8342ca76e102e6a686a8364e2cc6d39e89d2a411b3e47225514c767,0.3957529170438647,r3_parity
3,parity,0.75,0.1,0.9,300099,r3_parity_sigma0.75_lr0.1,36,ok,,0.435940920808268,6.055267825370602,0.41791808945785536,0.12704709919518803,84ae2550cdacfb1a0c04866f5109d582dc8f9d46f21b0b67a1fe731269b4c984,bfe6ea452f11a0df7fc9c4a0f46f997a12c5f847d7cb575e520f403a4bf425ea,4b91ce31add683e91c0dbf068a8f03c9d4f6ddc6415b93ea0b5814740a8a8a03,193ea8e5af85f3dac4d89a8b29e4bb8d483608899e146d9351ebc80c449bc2dc,0.3952174170408398,r3_parity
3,parity,0.75,0.1,0.9,300100,r3_parity_sigma0.75_lr0.1,36,ok,,0.2822097952262704,5.8534245871533725,0.4493959257915684,0.13302119403430424,79ea598cce16ae26ad8840b1327ff8de5d21fd4d9430d25e5240651e7af36883,c6cb13adc09d1c9493e0525b5e9c1857602686d97269e77f2bb4ddecac2d9281,e92d392d1d194caca9d336509363ebb15b56af341db9d21d883de408662cc3c4,776f7a5c864fc8dfa5b341de983ebf5f73bb282fab320aa4f03624651daf0244,0.40218658291269094,r3_parity
3,parity,0.75,0.1,0.9,300101,r3_parity_sigma0.75_lr0.1,36,ok,,0.3410477808803327,5.985337352370764,0.42935268639626567,0.12794710054608718,0fb83b7408cbc1aaa63ef4f097d2d4880365ec38387ba68f6e8c06e44ed382b4,dceb90c9b78bbf6b549b8ab484f361187309c14504d742a94a4f018d6ff4ff8f,413e85c25143ffa0362ab305b029f74d056b96768dc2fbcf98ec1f1694c26a18,b24fd5b3c41e5e6936b7aa17ae1fd65968a89b35bc5110c723a1dc159354aa82,0.4040500409901142,r3_parity
3,parity,0.75,0.1,0.9,300102,r3_parity_sigma0.75_lr0.1,36,ok,,0.37981795726049783,6.037132163834173,0.38285484584845736,0.11447359890868876,e006b6489056566299e5317c5e2b106d8b7edd9487990bf6db04060c6ac36307,e07ce9fa89fc078461c503cf21016be917062050bc58b8a99684204e3157ba1c,4f0cdd2aeb33e16147ec284b1b71e00416b535c9e199793bf0212ac801ebcb82,932747f8f45cc1b8c2f103f0b08ccc2a570c553f72f65df61fdf69d7c3812712,0.40885829098988324,r3_parity
3,parity,0.75,0.1,0.9,300103,r3_parity_sigma0.75_lr0.1,36,ok,,0.315842518487198,5.918066715101151,0.4404564744667733,0.13037511644216487,84e90d70cb6e50e4307e53a36b76f3648b8d6250f46defb308584a6065977352,f00bf89f1900623e01eb9a58b0cb70f1bcbb56703e588050aab3210550b31700,dcfe7e61ff20e8629cdc8240e70d763599261110382446b7a81069001aee1621,6ef8f36b3883071f98f2633229acf429211d5a82ff4ffabd1acd005fc5ad35e0,0.41204920795280486,r3_parity
3,parity,0.75,0.1,0.9,300104,r3_parity_sigma0.75_lr0.1,36,ok,,0.2970561728395468,5.972540951093219,0.4585447698615612,0.13527070710916056,2c3887f0f74ede3f0dad59dc0d44c3389907c03911f67ef27c1dc5383e7ee93b,23cf924fe429906fb077746ef8a5906c8fbd8ade881ed87a2d573bfc29104d1b,6547122e72c72d7654a4a6438c477fd81f92746a202f43b66f1afebb113c507f,ebd16855f85273967fbab74283f6c936c4f28f50f1bf7c42d56c663ef7343b6b,0.39766270900145173,r3_parity
3,parity,0.75,0.1,0.9,300105,r3_parity_sigma0.75_lr0.1,36,ok,,0.28853782578982756,5.874764462802882,0.4370664297916377,0.12849753035874148,de0ebb6b14e2d450cf1bf792fc262365fb3d059482fdd0b5f214736a7a740690,ca39052c1df6c96c8cc1bb2d62654af1cbbf1e3f5b76fb2794c5d04b41e0a09d,7dad43ae4069ad1a8004e09faa10b5991f4f3d957631a04bddb3fac882fc867e,d58e5ae7494af075f410b67d5d2504127ecf64ba9ab4460788dae0571cda735a,0.40185395791195333,r3_parity
3,parity,0.75,0.1,0.9,300106,r3_parity_sigma0.75_lr0.1,36,ok,,0.4147590018080751,6.0512939964675425,0.42045826335121655,0.1244556459519601,ad033ae221c957f89cdf90b8ce75396eb58cbb69b99f95a7271da6cfb9c35e37,745018b097730ce74ebf95cf2852b9b8067c7d69379762899184116cb2ca62da,0bc6d71a25d38129d6b6a4179d62a6c3716c66f7b62fe0dfae514c0d75a23c51,41aec572e9241e3137c91911da7f1868941d68e50179912924b463c2902e12b0,0.39540904201567173,r3_parity
3,parity,0.75,0.1,0.9,300107,r3_parity_sigma0.75_lr0.1,36,ok,,0.37754388829331575,5.962560440252888,0.4393593895145922,0.13224717624389226,6aae500dd352d571784f86d0556e3fa32e53a656708e352d32656ae1efcba352,15b994e67211c5c8a53560c6bd4c76368bdb22ea10aeff9b0b4fa3fe26860262,4b8b72e930ba2135ff36134606f48c99c03b9b21b6f0fb10169b72ba70bda5ac,47678330f0daef53554be6aa6e8f43dc166bf8371cee3da5e93bf59112f58091,0.3931307909078896,r3_parity
3,parity,0.75,0.1,0.9,300108,r3_parity_sigma0.75_lr0.1,36,ok,,0.31359325007228256,5.988729047478226,0.4472111649601459,0.13416334948804376,41309af3394399959ccfe27b376380ece9eca6d3297ce2213fdf23e9a6d2ac93,d97074ac83e2be40bde748920c734d9759162fbca1875f0f21dc789ac44c5a1b,52fe99279fa730ee8789d11b61ac5e66277d1dd8ad76184005a605e82d655606,8516eedb5baca65afe5718f4b8d55131d3c55a4ef7940c5758141d57abb8f105,0.3969980420079082,r3_parity
3,parity,0.75,0.1,0.9,300109,r3_parity_sigma0.75_lr0.1,36,ok,,0.40492939094409947,6.056802297320318,0.4226117865817553,0.12128958274896377,771fcb9213886ea1f967979f6ad3fe3f6fcea304f2642dad6194341495a315cf,927c3658ab546714e54b9ee0f95b97c491be86f54c7a00bb51e6e63694563370,24f65ac76bbfd155bf897d0e83b8adacd5aba5d9cee8995232f0a206d48c3eaf,56f28be134f2375a166f942afd478040495d2d57487ce0e5fba379a735618577,0.39657816698309034,r3_parity
3,parity,0.75,0.1,0.9,300110,r3_parity_sigma0.75_lr0.1,36,ok,,0.40605252404700953,6.100754957477271,0.4398393665647624,0.12755341630378111,cde45661617a288f63ac7c264248a144b6191f42bc1653ad3551b4b4735ab87f,b99d2d6fd8b683d6356cb6d876c164fe9843b9e33fe8788befbacf4ca22f0c2d,91447b8f4ad4658d6e9ab3e7e96993c5c7b13cb66ee25819d0eefa420588383b,f36f681fea1823e3199493a8d1b68d99c6c05c073c71458af1e8517b98c25d0c,0.4050456249387935,r3_parity
3,parity,0.75,0.1,0.9,300111,r3_parity_sigma0.75_lr0.1,36,ok,,0.4314064397121053,6.19387150784253,0.43335353539120947,0.12697258586962437,e133603627b2009609a3aa5bed97281a6cbdfca6a7eea92a419745c7546dcdde,f7c0162fc827424ac8388e374e078e13fff35507f602aa06f4b2996d6e484025,3f3fd4c930813d9d87a5fcb0949c8361691152c673e49f01b275cad80c097159,413941d631e195f1acdaa371464e48a7cb0cd525fe2cde5ae3133611907f6312,0.405824082903564,r3_parity
