beta,architecture,objective,sigma,lr,seed,key,family,parameters,status,kl,validation_nll,recovery_1000,coverage_1000,seconds,sample_sha256,initial_sha256,mask_sha256,validation_sha256,error
1.5,ring,parity,1.0,0.05,120,b1.5_ring_parity_sigma1_lr0.05,parity,24,ok,0.20463907195161407,2.6567819221450337,0.11697791412913475,0.040591336202809754,0.8484838750446215,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,704fb4a4b4996b289a3de2730522a65fcbd6b3478c0d5c2c86b82d7d62ce3a31,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring,parity,1.0,0.1,111,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.24908647654471056,2.7449879891886315,0.11356482837756904,0.039066300961883745,0.798353916965425,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,d3f89794b81548de4e59b0ec306b27c71b5ffb286fb0630c9f0073f46eb4c9f7,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring,parity,1.0,0.1,112,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.26348044570419704,2.8449660182999286,0.12284267734123791,0.04225788100538584,0.8271768749691546,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,878cf7d55afb9a39657ebc38bdf121170189f21d2dfaa163389d30f925ef68ec,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring,parity,1.0,0.1,113,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.23661370232356177,2.806223488975818,0.09941420089403832,0.03509321291559553,0.8887334170285612,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,891547b532f120de6026299269c7b7f02b9f8e5ec5427c34f46a0d7342b1e3cb,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring,parity,1.0,0.1,114,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.2249431055922979,2.776635645243493,0.10601403467139571,0.03636281389228873,0.8618409589398652,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,ff1f566e112f87b9cad44cd46ba1c612e01b8c5fd8b5b0ea9eff1d1194af513a,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring,parity,1.0,0.1,115,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.3198105243992938,2.8454993827346433,0.08816269404293936,0.03129775638524347,1.010864167008549,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,1ae9d839d1869c0f22993ebadfd19eb0715ce3d007fd9f2802df18e4040708bc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring,parity,1.0,0.1,116,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.25926723331305024,2.704330665211805,0.09828050682399395,0.03429989688157389,0.8629255420528352,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,7c75eb5fca0d72e6adcecef89e7dc937297e38de8cb0f313c0efdbaa84f869b4,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring,parity,1.0,0.1,117,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.27967148265572417,2.7314592666931796,0.10823883690105518,0.03680120454635876,0.880588790983893,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,fc79fab2451060b5dec563ede4c16d8978c0910ac1ba9cb8dd0770b2eee8df71,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring,parity,1.0,0.1,118,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.43109455727948465,3.076037273707746,0.09778085972984628,0.034027739185986505,0.8134542920161039,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,f6a266db7e43e2d4c3efaac77387b131e8972c9689b7bb3f39cff6baaa1f2d33,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring,parity,1.0,0.1,119,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.27463295571241064,2.707180574417271,0.0995153004359858,0.03463132455172306,0.8315439580474049,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,4279994d459dd9550c597307a9eb02dbadf88a836b3acac9f0155f99e4616a79,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring,parity,1.0,0.1,120,b1.5_ring_parity_sigma1_lr0.1,parity,24,ok,0.2016820153946256,2.6553114824864354,0.11724355944119966,0.04068351512609628,0.7689601249294356,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,704fb4a4b4996b289a3de2730522a65fcbd6b3478c0d5c2c86b82d7d62ce3a31,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring,parity,2.0,0.02,111,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.2199182832988838,2.720872681000584,0.11825478986204929,0.04067964771254495,0.7750891250325367,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,d3f89794b81548de4e59b0ec306b27c71b5ffb286fb0630c9f0073f46eb4c9f7,c82f9ffb273e363eee222e8f1ca4901ef0d88a2a41d7c7bf0385dfda9f807c69,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring,parity,2.0,0.02,112,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.3544806521844886,2.929703462997067,0.1290594154430524,0.04439643891241003,0.8010402499930933,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,878cf7d55afb9a39657ebc38bdf121170189f21d2dfaa163389d30f925ef68ec,e1239e9574a5b9ece5a6142b17dc18054822afbc56b1fe750ed4c81000928119,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring,parity,2.0,0.02,113,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.28003467489104594,2.8464063626644673,0.09571886703052769,0.03378876006177627,0.7119550419738516,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,891547b532f120de6026299269c7b7f02b9f8e5ec5427c34f46a0d7342b1e3cb,0add28ce81db5ed182ca7ca0109f605c59adae53ed3f3475c8621678c513898f,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring,parity,2.0,0.02,114,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.2522921342320143,2.8084026933733712,0.11588573251124389,0.039748806251356655,0.7449016249738634,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,ff1f566e112f87b9cad44cd46ba1c612e01b8c5fd8b5b0ea9eff1d1194af513a,2da2eff4a068e88b41bb2a9f71d17504f3bc60c31b0363210d25907cced26bee,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring,parity,2.0,0.02,115,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.4001386667139218,2.939690979277916,0.0875049502638174,0.031064257343655175,0.7422631670488045,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,1ae9d839d1869c0f22993ebadfd19eb0715ce3d007fd9f2802df18e4040708bc,1fa2303165fb9f092630d1b0199b8b1ceef402fc45bd96481c26f4dc4640000c,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring,parity,2.0,0.02,116,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.44905118428247703,2.906703670763727,0.08693207747531966,0.030339295038886563,0.7474774579750374,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,7c75eb5fca0d72e6adcecef89e7dc937297e38de8cb0f313c0efdbaa84f869b4,4b774c30d2dadd0ba79d44923c3465d50bf5beb8544ebb6fa76e4e48a8e30ffa,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring,parity,2.0,0.02,117,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.3143934779874821,2.7925323668046214,0.11708940373529622,0.039810397270000714,0.7602942090015858,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,fc79fab2451060b5dec563ede4c16d8978c0910ac1ba9cb8dd0770b2eee8df71,24f95bfd52c3f3d2c98931fb18163579577384289930fa8ba980f3e9731f5494,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring,parity,2.0,0.02,118,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.42128141333812597,3.1059182499807676,0.09914458553091607,0.03450231576475879,0.7686623339541256,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,f6a266db7e43e2d4c3efaac77387b131e8972c9689b7bb3f39cff6baaa1f2d33,5acbf74ae2e9e8a1a4fb070e1975a0e7985410d95eb0df75d2dc8cbbd577c6ea,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring,parity,2.0,0.02,119,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.2623070478580162,2.688549003769891,0.10074931887346476,0.03506076296796574,0.7659577080048621,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,4279994d459dd9550c597307a9eb02dbadf88a836b3acac9f0155f99e4616a79,8851bc19fbe925ac4230a2881685bca8aa77d927173c7879a0be501620af9389,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring,parity,2.0,0.02,120,b1.5_ring_parity_sigma2_lr0.02,parity,24,ok,0.2538054108587686,2.698502187405613,0.12150476452670722,0.042162153290767404,0.7363109169527888,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,704fb4a4b4996b289a3de2730522a65fcbd6b3478c0d5c2c86b82d7d62ce3a31,e2870c0966ac2c6eeda9be223b2b76a59dd3d8bbc502a53f1293837163c5dabc,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring,parity,2.0,0.05,111,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.25337488236040645,2.7464206567214657,0.10920472131873772,0.037566424133645776,0.7359083340270445,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,d3f89794b81548de4e59b0ec306b27c71b5ffb286fb0630c9f0073f46eb4c9f7,c82f9ffb273e363eee222e8f1ca4901ef0d88a2a41d7c7bf0385dfda9f807c69,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring,parity,2.0,0.05,112,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.3246574223831801,2.90226174832196,0.1229582112690956,0.04229762467656889,0.7622597080189735,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,878cf7d55afb9a39657ebc38bdf121170189f21d2dfaa163389d30f925ef68ec,e1239e9574a5b9ece5a6142b17dc18054822afbc56b1fe750ed4c81000928119,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring,parity,2.0,0.05,113,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.2739688594239197,2.846020707191877,0.09626592241864462,0.03398187061378155,0.7860011670272797,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,891547b532f120de6026299269c7b7f02b9f8e5ec5427c34f46a0d7342b1e3cb,0add28ce81db5ed182ca7ca0109f605c59adae53ed3f3475c8621678c513898f,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring,parity,2.0,0.05,114,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.2752575215375198,2.835445910709003,0.10714215599526057,0.03674975950637437,0.7778663750505075,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,ff1f566e112f87b9cad44cd46ba1c612e01b8c5fd8b5b0ea9eff1d1194af513a,2da2eff4a068e88b41bb2a9f71d17504f3bc60c31b0363210d25907cced26bee,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring,parity,2.0,0.05,115,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.3962902228896934,2.9422921887841045,0.08679659187348922,0.030812790115088674,0.8214308340102434,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,1ae9d839d1869c0f22993ebadfd19eb0715ce3d007fd9f2802df18e4040708bc,1fa2303165fb9f092630d1b0199b8b1ceef402fc45bd96481c26f4dc4640000c,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring,parity,2.0,0.05,116,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.5680649417253447,3.038237071994469,0.08922806467220724,0.031140594570600328,0.803809667006135,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,7c75eb5fca0d72e6adcecef89e7dc937297e38de8cb0f313c0efdbaa84f869b4,4b774c30d2dadd0ba79d44923c3465d50bf5beb8544ebb6fa76e4e48a8e30ffa,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring,parity,2.0,0.05,117,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.25048705385590336,2.7155003611084356,0.12150320597089774,0.04131109003010523,0.8946759160608053,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,fc79fab2451060b5dec563ede4c16d8978c0910ac1ba9cb8dd0770b2eee8df71,24f95bfd52c3f3d2c98931fb18163579577384289930fa8ba980f3e9731f5494,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring,parity,2.0,0.05,118,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.47796310876946874,3.148597653353766,0.09091402482130896,0.03163808063781552,0.8062995839864016,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,f6a266db7e43e2d4c3efaac77387b131e8972c9689b7bb3f39cff6baaa1f2d33,5acbf74ae2e9e8a1a4fb070e1975a0e7985410d95eb0df75d2dc8cbbd577c6ea,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring,parity,2.0,0.05,119,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.2843212404832927,2.7088859429799257,0.09682932912505661,0.0336966065355197,0.8402812919812277,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,4279994d459dd9550c597307a9eb02dbadf88a836b3acac9f0155f99e4616a79,8851bc19fbe925ac4230a2881685bca8aa77d927173c7879a0be501620af9389,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring,parity,2.0,0.05,120,b1.5_ring_parity_sigma2_lr0.05,parity,24,ok,0.24834144783349105,2.693558994699885,0.12398399171386913,0.04302244512471259,0.8562414170010015,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,704fb4a4b4996b289a3de2730522a65fcbd6b3478c0d5c2c86b82d7d62ce3a31,e2870c0966ac2c6eeda9be223b2b76a59dd3d8bbc502a53f1293837163c5dabc,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring,parity,2.0,0.1,111,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.23363397583937381,2.721159223948872,0.11533553228296624,0.039675423105340384,0.8149593750713393,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,d3f89794b81548de4e59b0ec306b27c71b5ffb286fb0630c9f0073f46eb4c9f7,c82f9ffb273e363eee222e8f1ca4901ef0d88a2a41d7c7bf0385dfda9f807c69,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring,parity,2.0,0.1,112,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.2636896636277336,2.841369831810802,0.13081523659304822,0.045000441388008586,0.8403305410174653,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,878cf7d55afb9a39657ebc38bdf121170189f21d2dfaa163389d30f925ef68ec,e1239e9574a5b9ece5a6142b17dc18054822afbc56b1fe750ed4c81000928119,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring,parity,2.0,0.1,113,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.2564230299325439,2.8319114690853167,0.10125099871103926,0.03574160254499686,0.7671326660783961,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,891547b532f120de6026299269c7b7f02b9f8e5ec5427c34f46a0d7342b1e3cb,0add28ce81db5ed182ca7ca0109f605c59adae53ed3f3475c8621678c513898f,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring,parity,2.0,0.1,114,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.2646896882210416,2.8223151621200744,0.11227843236850175,0.038511502302396104,0.771381082944572,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,ff1f566e112f87b9cad44cd46ba1c612e01b8c5fd8b5b0ea9eff1d1194af513a,2da2eff4a068e88b41bb2a9f71d17504f3bc60c31b0363210d25907cced26bee,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring,parity,2.0,0.1,115,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.4085503999269857,2.9581971064995036,0.08648121462450462,0.030700831191699137,0.9506547920173034,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,1ae9d839d1869c0f22993ebadfd19eb0715ce3d007fd9f2802df18e4040708bc,1fa2303165fb9f092630d1b0199b8b1ceef402fc45bd96481c26f4dc4640000c,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring,parity,2.0,0.1,116,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.5512212566828605,3.0181295243209596,0.08923068681747583,0.031141509699299064,0.9454875839874148,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,7c75eb5fca0d72e6adcecef89e7dc937297e38de8cb0f313c0efdbaa84f869b4,4b774c30d2dadd0ba79d44923c3465d50bf5beb8544ebb6fa76e4e48a8e30ffa,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring,parity,2.0,0.1,117,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.2559284552905261,2.7183821995568644,0.12142982368740715,0.04128614005371843,0.9778471250319853,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,fc79fab2451060b5dec563ede4c16d8978c0910ac1ba9cb8dd0770b2eee8df71,24f95bfd52c3f3d2c98931fb18163579577384289930fa8ba980f3e9731f5494,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring,parity,2.0,0.1,118,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.49194797641742083,3.1656944787973815,0.09788908195746722,0.034065400521198594,0.984170249896124,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,f6a266db7e43e2d4c3efaac77387b131e8972c9689b7bb3f39cff6baaa1f2d33,5acbf74ae2e9e8a1a4fb070e1975a0e7985410d95eb0df75d2dc8cbbd577c6ea,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring,parity,2.0,0.1,119,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.2987646736582709,2.7344455440089197,0.10115273152863849,0.0352011505719662,0.8998849999625236,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,4279994d459dd9550c597307a9eb02dbadf88a836b3acac9f0155f99e4616a79,8851bc19fbe925ac4230a2881685bca8aa77d927173c7879a0be501620af9389,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring,parity,2.0,0.1,120,b1.5_ring_parity_sigma2_lr0.1,parity,24,ok,0.25052233571849375,2.6949656537741813,0.12390366242042289,0.04299457085988674,0.9938956249970943,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,704fb4a4b4996b289a3de2730522a65fcbd6b3478c0d5c2c86b82d7d62ce3a31,e2870c0966ac2c6eeda9be223b2b76a59dd3d8bbc502a53f1293837163c5dabc,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring,scaled-mse,1.0,0.005,111,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.6442716057785043,3.1385770578975545,0.12063907120562388,0.04149984049473461,0.7606204169569537,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,d3f89794b81548de4e59b0ec306b27c71b5ffb286fb0630c9f0073f46eb4c9f7,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring,scaled-mse,1.0,0.005,112,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.5006555895720652,3.0832667470713377,0.1175185603507789,0.04042638476066794,0.7649354169843718,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,878cf7d55afb9a39657ebc38bdf121170189f21d2dfaa163389d30f925ef68ec,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring,scaled-mse,1.0,0.005,113,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.5811652563495285,3.1332400884973226,0.04403758231428986,0.015545266556944319,0.8076506248908117,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,891547b532f120de6026299269c7b7f02b9f8e5ec5427c34f46a0d7342b1e3cb,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring,scaled-mse,1.0,0.005,114,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.37689165651477496,2.9092041083955418,0.13192069343056437,0.04524879784668358,0.7284883750835434,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,ff1f566e112f87b9cad44cd46ba1c612e01b8c5fd8b5b0ea9eff1d1194af513a,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring,scaled-mse,1.0,0.005,115,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.578400938287235,3.1097548695989006,0.04728287630337756,0.016785421087699034,0.6827342920005322,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,1ae9d839d1869c0f22993ebadfd19eb0715ce3d007fd9f2802df18e4040708bc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring,scaled-mse,1.0,0.005,116,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.4721941368594429,2.9250189464867056,0.0414418420424574,0.014463202872817632,0.6378409588942304,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,7c75eb5fca0d72e6adcecef89e7dc937297e38de8cb0f313c0efdbaa84f869b4,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring,scaled-mse,1.0,0.005,117,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.5278091693722544,2.9959217142014096,0.06215928240481446,0.021134156017636917,0.5995908749755472,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,fc79fab2451060b5dec563ede4c16d8978c0910ac1ba9cb8dd0770b2eee8df71,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring,scaled-mse,1.0,0.005,118,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.478501781181562,3.119196099120225,0.06843387599197767,0.02381498884520823,0.6668995829531923,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,f6a266db7e43e2d4c3efaac77387b131e8972c9689b7bb3f39cff6baaa1f2d33,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring,scaled-mse,1.0,0.005,119,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.4607569019756459,2.8770863208390565,0.06790092444693671,0.023629521707533976,0.6532236250350252,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,4279994d459dd9550c597307a9eb02dbadf88a836b3acac9f0155f99e4616a79,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring,scaled-mse,1.0,0.005,120,b1.5_ring_scaled-mse_sigma1_lr0.005,mse,24,ok,0.36046348878317136,2.795699374693576,0.1199813794353765,0.041633538664075646,0.6739491660846397,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,704fb4a4b4996b289a3de2730522a65fcbd6b3478c0d5c2c86b82d7d62ce3a31,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring,scaled-mse,1.0,0.01,111,b1.5_ring_scaled-mse_sigma1_lr0.01,mse,24,ok,0.30349419895966967,2.7896872630307725,0.13083764245653987,0.045008149005049715,0.614761917036958,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,d3f89794b81548de4e59b0ec306b27c71b5ffb286fb0630c9f0073f46eb4c9f7,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
