architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,mse,0.005,114,dense_mse_lr0.005,0.9207850224992697,6.6043109156381155,0.38131542235503263,0.11248804959473463,66,0.31264949997421354,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9
dense,mse,0.005,115,dense_mse_lr0.005,1.0542824394207941,6.628742480360566,0.3346730858414664,0.10006725266659845,66,0.3128359999973327,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e
dense,mse,0.005,116,dense_mse_lr0.005,0.8720503922574274,6.504208239766946,0.3801061681630071,0.11593238128971715,66,0.3090509580215439,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816
dense,mse,0.005,117,dense_mse_lr0.005,0.932773418890386,6.643667179776889,0.3740051943040203,0.11070553751399001,66,0.3147930409759283,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90
dense,mse,0.005,118,dense_mse_lr0.005,0.7880894546619542,6.527373507938081,0.38802201726087704,0.1113623189538717,66,0.31420312507543713,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb
dense,mse,0.005,119,dense_mse_lr0.005,1.0120937474789944,6.64836745233136,0.38563316715042306,0.11376178430937481,66,0.3216614170232788,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5
dense,mse,0.005,120,dense_mse_lr0.005,1.1370750471077535,6.852874611491345,0.35409182511654114,0.1041029965842631,66,0.33527091704308987,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41
dense,mse,0.01,111,dense_mse_lr0.01,0.688761265831235,6.446707155969314,0.4009776835423238,0.11588255054373159,66,0.32424700004048645,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc
dense,mse,0.01,112,dense_mse_lr0.01,0.5927563821785635,6.2609848113449384,0.379649823285612,0.11161704804596992,66,0.34006133303046227,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c
dense,mse,0.01,113,dense_mse_lr0.01,0.5038867108264296,6.122076126890603,0.4083405757660696,0.12413553503288516,66,0.3115121659357101,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96
dense,mse,0.01,114,dense_mse_lr0.01,0.6416392687374363,6.30233725789324,0.40388100914526026,0.11914489769785178,66,0.31086137506645173,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9
dense,mse,0.01,115,dense_mse_lr0.01,0.7809444386422247,6.370077038481226,0.3782841173755681,0.11310695109529487,66,0.3158267919206992,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e
dense,mse,0.01,116,dense_mse_lr0.01,0.6979993860676965,6.357483392506922,0.37369238421993145,0.11397617718707909,66,0.3120404580840841,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816
dense,mse,0.01,117,dense_mse_lr0.01,0.6619636881543843,6.3847353682470915,0.40409083163201065,0.11961088616307515,66,0.3163862500805408,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90
dense,mse,0.01,118,dense_mse_lr0.01,0.590626220066707,6.349829161673961,0.3892190111758601,0.11170585620747185,66,0.312245958019048,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb
dense,mse,0.01,119,dense_mse_lr0.01,0.7172794176259866,6.326517671557728,0.3886119147722887,0.11464051485782516,66,0.31141004199162126,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5
dense,mse,0.01,120,dense_mse_lr0.01,0.6572399320463648,6.352610148947172,0.36863442471180435,0.10837852086527049,66,0.31471637508366257,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41
dense,mse,0.02,111,dense_mse_lr0.02,0.5953842403409368,6.349183190807453,0.3940507670133712,0.11388067166686429,66,0.3195715829497203,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc
dense,mse,0.02,112,dense_mse_lr0.02,0.5970846127175378,6.235287299950165,0.37381365072252076,0.1099012133124211,66,0.3170917920069769,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c
dense,mse,0.02,113,dense_mse_lr0.02,0.4786004290617354,6.087149657164425,0.40975234502146307,0.12456471288652478,66,0.3195241669891402,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96
dense,mse,0.02,114,dense_mse_lr0.02,0.6075806753933136,6.299011716778847,0.38190118255695216,0.11266084885430087,66,0.31870349997188896,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9
dense,mse,0.02,115,dense_mse_lr0.02,0.5767990198796035,6.129179148086909,0.38580612774618933,0.11535603219611062,66,0.347035082988441,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e
dense,mse,0.02,116,dense_mse_lr0.02,0.7269534925139847,6.396845942977792,0.35517049386109795,0.10832700062763487,66,0.33390104107093066,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816
dense,mse,0.02,117,dense_mse_lr0.02,0.5619353569246117,6.2554067731692795,0.4199451145591292,0.12430375390950224,66,0.3475717499386519,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90
dense,mse,0.02,118,dense_mse_lr0.02,0.485966145666603,6.210275407326475,0.4036217555856125,0.11583944385307078,66,0.3545025419443846,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb
